instance,algorithm,route_id,sequence
c1_10_8,BIH-ABC-DR,1,0-663-36-183-714-561-498-438-22-311-893-266-0
c1_10_8,BIH-ABC-DR,2,0-968-615-667-988-277-286-661-355-824-59-140-0
c1_10_8,BIH-ABC-DR,3,0-581-218-808-926-964-804-715-888-923-0
c1_10_8,BIH-ABC-DR,4,0-933-745-371-643-143-844-956-530-444-699-0
c1_10_8,BIH-ABC-DR,5,0-488-335-52-368-654-918-971-628-376-817-0
c1_10_8,BIH-ABC-DR,6,0-924-800-211-442-979-732-915-186-0
c1_10_8,BIH-ABC-DR,7,0-155-224-359-702-873-576-751-676-0
c1_10_8,BIH-ABC-DR,8,0-130-312-590-947-199-737-0
c1_10_8,BIH-ABC-DR,9,0-638-725-337-588-439-0
c1_10_8,BIH-ABC-DR,10,0-544-573-613-120-521-996-0
c1_10_8,BIH-ABC-DR,11,0-72-904-612-855-13-78-794-510-0
c1_10_8,BIH-ABC-DR,12,0-278-511-308-191-898-712-398-0
c1_10_8,BIH-ABC-DR,13,0-997-836-87-585-365-515-307-273-583-0
c1_10_8,BIH-ABC-DR,14,0-856-69-694-951-495-566-420-21-0
c1_10_8,BIH-ABC-DR,15,0-774-758-796-5-477-25-1000-0
c1_10_8,BIH-ABC-DR,16,0-473-478-410-395-519-65-728-0
c1_10_8,BIH-ABC-DR,17,0-109-77-417-90-424-781-23-524-0
c1_10_8,BIH-ABC-DR,18,0-884-985-305-30-136-900-644-405-548-0
c1_10_8,BIH-ABC-DR,19,0-577-533-945-20-46-689-138-225-905-946-0
c1_10_8,BIH-ABC-DR,20,0-394-329-249-404-256-857-0
c1_10_8,BIH-ABC-DR,21,0-543-125-954-39-782-464-391-485-0
c1_10_8,BIH-ABC-DR,22,0-441-40-902-298-282-119-610-493-0
c1_10_8,BIH-ABC-DR,23,0-402-660-565-456-193-670-646-207-263-540-0
c1_10_8,BIH-ABC-DR,24,0-3-726-963-801-466-279-276-41-169-0
c1_10_8,BIH-ABC-DR,25,0-294-504-766-306-880-703-0
c1_10_8,BIH-ABC-DR,26,0-679-987-31-992-687-617-717-469-647-0
c1_10_8,BIH-ABC-DR,27,0-231-1-70-343-930-756-241-230-0
c1_10_8,BIH-ABC-DR,28,0-815-742-604-491-603-389-0
c1_10_8,BIH-ABC-DR,29,0-941-272-388-321-353-983-499-348-0
c1_10_8,BIH-ABC-DR,30,0-238-656-658-771-168-592-281-260-0
c1_10_8,BIH-ABC-DR,31,0-66-813-116-586-541-227-0
c1_10_8,BIH-ABC-DR,32,0-623-734-166-496-86-0
c1_10_8,BIH-ABC-DR,33,0-621-362-914-969-213-251-471-0
c1_10_8,BIH-ABC-DR,34,0-760-228-776-327-0
c1_10_8,BIH-ABC-DR,35,0-287-597-772-626-761-455-252-0
c1_10_8,BIH-ABC-DR,36,0-599-755-704-107-162-649-556-598-673-0
c1_10_8,BIH-ABC-DR,37,0-38-32-520-357-686-243-340-929-0
c1_10_8,BIH-ABC-DR,38,0-246-819-840-463-906-886-174-522-153-811-0
c1_10_8,BIH-ABC-DR,39,0-562-545-778-129-8-150-821-383-695-297-374-0
c1_10_8,BIH-ABC-DR,40,0-999-291-943-723-920-850-828-433-161-71-567-862-0
c1_10_8,BIH-ABC-DR,41,0-148-57-131-593-953-47-560-418-159-513-0
c1_10_8,BIH-ABC-DR,42,0-854-99-506-0
c1_10_8,BIH-ABC-DR,43,0-640-783-861-10-325-748-883-55-637-848-0
c1_10_8,BIH-ABC-DR,44,0-411-563-986-938-910-27-680-189-0
c1_10_8,BIH-ABC-DR,45,0-167-542-293-457-339-770-239-220-0
c1_10_8,BIH-ABC-DR,46,0-655-976-798-928-952-396-733-73-15-741-0
c1_10_8,BIH-ABC-DR,47,0-380-285-652-818-474-688-666-0
c1_10_8,BIH-ABC-DR,48,0-458-51-446-619-29-757-101-453-283-860-0
c1_10_8,BIH-ABC-DR,49,0-336-435-250-629-141-591-863-657-330-248-826-0
c1_10_8,BIH-ABC-DR,50,0-508-152-523-157-112-117-768-392-221-0
c1_10_8,BIH-ABC-DR,51,0-940-829-254-807-314-0
c1_10_8,BIH-ABC-DR,52,0-4-44-9-17-958-18-105-97-919-0
c1_10_8,BIH-ABC-DR,53,0-356-472-461-773-274-869-0
c1_10_8,BIH-ABC-DR,54,0-122-705-316-678-235-589-12-0
c1_10_8,BIH-ABC-DR,55,0-258-823-89-393-967-315-911-518-0
c1_10_8,BIH-ABC-DR,56,0-648-633-262-63-632-366-192-697-814-0
c1_10_8,BIH-ABC-DR,57,0-931-197-767-214-198-64-0
c1_10_8,BIH-ABC-DR,58,0-981-106-81-317-505-142-516-341-431-606-0
c1_10_8,BIH-ABC-DR,59,0-949-173-137-998-665-165-128-668-874-0
c1_10_8,BIH-ABC-DR,60,0-390-977-352-600-786-870-894-0
c1_10_8,BIH-ABC-DR,61,0-212-324-780-677-740-921-989-917-0
c1_10_8,BIH-ABC-DR,62,0-605-578-451-346-443-206-7-427-67-685-549-552-0
c1_10_8,BIH-ABC-DR,63,0-534-537-124-409-358-0
c1_10_8,BIH-ABC-DR,64,0-792-859-618-421-369-261-838-0
c1_10_8,BIH-ABC-DR,65,0-901-386-909-259-319-145-803-875-693-601-42-0
c1_10_8,BIH-ABC-DR,66,0-208-158-385-936-739-816-412-160-0
c1_10_8,BIH-ABC-DR,67,0-529-965-300-204-37-163-0
c1_10_8,BIH-ABC-DR,68,0-255-487-899-572-289-423-950-85-554-233-881-650-0
c1_10_8,BIH-ABC-DR,69,0-415-322-627-698-462-559-172-569-0
c1_10_8,BIH-ABC-DR,70,0-849-476-788-528-354-555-558-342-547-0
c1_10_8,BIH-ABC-DR,71,0-479-582-194-908-595-847-916-205-514-0
c1_10_8,BIH-ABC-DR,72,0-309-719-437-179-292-696-0
c1_10_8,BIH-ABC-DR,73,0-736-922-34-912-61-744-0
c1_10_8,BIH-ABC-DR,74,0-425-332-149-671-345-0
c1_10_8,BIH-ABC-DR,75,0-84-867-779-890-651-253-468-995-0
