instance,algorithm,route_id,sequence
r1_10_4,BIH-ABC-DR,1,0-486-975-592-300-800-573-441-39-534-338-747-664-0
r1_10_4,BIH-ABC-DR,2,0-487-405-929-266-736-922-509-125-954-903-649-0
r1_10_4,BIH-ABC-DR,3,0-213-76-600-49-684-417-154-414-36-378-8-561-809-0
r1_10_4,BIH-ABC-DR,4,0-141-672-555-60-633-953-115-20-55-64-467-0
r1_10_4,BIH-ABC-DR,5,0-91-642-624-587-232-169-67-4-119-311-952-989-0
r1_10_4,BIH-ABC-DR,6,0-74-696-879-631-440-776-490-191-287-833-0
r1_10_4,BIH-ABC-DR,7,0-802-508-891-70-611-510-735-639-831-0
r1_10_4,BIH-ABC-DR,8,0-489-365-207-822-969-342-825-531-233-635-65-283-0
r1_10_4,BIH-ABC-DR,9,0-932-754-190-843-681-566-571-468-659-739-0
r1_10_4,BIH-ABC-DR,10,0-673-361-934-595-254-449-627-240-546-653-646-968-0
r1_10_4,BIH-ABC-DR,11,0-873-651-750-294-951-261-909-834-0
r1_10_4,BIH-ABC-DR,12,0-893-943-814-180-949-130-420-523-565-771-6-421-0
r1_10_4,BIH-ABC-DR,13,0-606-148-660-221-227-98-429-821-10-674-472-993-383-0
r1_10_4,BIH-ABC-DR,14,0-650-680-473-403-488-577-427-415-634-0
r1_10_4,BIH-ABC-DR,15,0-394-212-210-583-902-315-685-824-62-416-525-63-0
r1_10_4,BIH-ABC-DR,16,0-928-622-540-652-576-291-935-344-339-318-176-61-101-0
r1_10_4,BIH-ABC-DR,17,0-992-700-897-581-328-870-941-105-818-359-535-326-974-0
r1_10_4,BIH-ABC-DR,18,0-708-597-495-792-942-252-354-701-786-938-0
r1_10_4,BIH-ABC-DR,19,0-899-995-644-127-17-868-871-505-320-228-25-0
r1_10_4,BIH-ABC-DR,20,0-86-335-748-755-265-275-200-798-795-990-231-392-0
r1_10_4,BIH-ABC-DR,21,0-373-777-759-733-481-574-961-769-808-919-520-324-582-349-251-0
r1_10_4,BIH-ABC-DR,22,0-155-402-222-113-258-71-552-801-197-625-0
r1_10_4,BIH-ABC-DR,23,0-80-50-476-274-32-982-24-224-321-479-923-253-0
r1_10_4,BIH-ABC-DR,24,0-249-211-293-946-425-972-437-44-381-480-431-682-192-237-0
r1_10_4,BIH-ABC-DR,25,0-496-243-379-958-178-880-390-239-384-0
r1_10_4,BIH-ABC-DR,26,0-895-791-385-31-503-604-27-316-999-30-364-410-356-665-0
r1_10_4,BIH-ABC-DR,27,0-698-145-717-977-284-375-57-124-174-892-620-0
r1_10_4,BIH-ABC-DR,28,0-529-387-628-219-557-806-217-550-749-280-0
r1_10_4,BIH-ABC-DR,29,0-483-158-603-305-593-121-768-920-727-34-146-511-671-0
r1_10_4,BIH-ABC-DR,30,0-48-742-693-391-304-195-538-598-978-131-601-0
r1_10_4,BIH-ABC-DR,31,0-907-662-469-75-594-716-215-906-602-46-454-0
r1_10_4,BIH-ABC-DR,32,0-784-245-109-438-861-175-11-466-352-436-327-59-504-0
r1_10_4,BIH-ABC-DR,33,0-123-419-803-988-100-168-562-149-314-434-0
r1_10_4,BIH-ABC-DR,34,0-579-7-282-52-382-882-393-307-279-388-0
r1_10_4,BIH-ABC-DR,35,0-135-737-439-369-85-347-269-83-193-317-0
r1_10_4,BIH-ABC-DR,36,0-398-491-556-896-836-640-816-470-533-912-0
r1_10_4,BIH-ABC-DR,37,0-910-789-874-334-913-445-715-813-162-507-271-823-0
r1_10_4,BIH-ABC-DR,38,0-432-779-545-203-341-657-832-855-846-564-767-0
r1_10_4,BIH-ABC-DR,39,0-366-329-702-448-940-884-367-596-859-875-567-0
r1_10_4,BIH-ABC-DR,40,0-774-691-614-591-979-719-964-208-878-837-850-757-0
r1_10_4,BIH-ABC-DR,41,0-670-518-424-248-179-847-709-37-399-734-939-998-0
r1_10_4,BIH-ABC-DR,42,0-152-216-78-926-453-58-588-1-580-752-0
r1_10_4,BIH-ABC-DR,43,0-288-711-376-689-815-194-707-45-205-551-3-0
r1_10_4,BIH-ABC-DR,44,0-40-950-536-558-137-740-446-867-493-88-608-0
r1_10_4,BIH-ABC-DR,45,0-756-357-512-705-12-220-452-337-107-147-465-165-0
r1_10_4,BIH-ABC-DR,46,0-475-578-118-763-619-738-838-92-409-157-0
r1_10_4,BIH-ABC-DR,47,0-94-348-292-230-184-368-456-780-637-350-945-0
r1_10_4,BIH-ABC-DR,48,0-933-722-828-188-568-666-401-442-0
r1_10_4,BIH-ABC-DR,49,0-539-380-73-331-29-492-226-766-181-477-560-678-835-276-0
r1_10_4,BIH-ABC-DR,50,0-41-443-312-462-548-450-872-554-506-778-542-0
r1_10_4,BIH-ABC-DR,51,0-422-575-332-502-296-156-654-840-346-0
r1_10_4,BIH-ABC-DR,52,0-136-663-841-956-959-647-345-143-428-494-351-0
r1_10_4,BIH-ABC-DR,53,0-272-353-238-765-966-111-683-309-675-864-360-106-0
r1_10_4,BIH-ABC-DR,54,0-839-679-732-250-43-570-19-236-484-171-225-514-930-0
r1_10_4,BIH-ABC-DR,55,0-102-451-166-858-69-857-865-643-303-362-931-0
r1_10_4,BIH-ABC-DR,56,0-714-826-955-661-153-33-2-325-395-413-669-5-0
r1_10_4,BIH-ABC-DR,57,0-936-482-81-976-521-151-885-160-430-0
r1_10_4,BIH-ABC-DR,58,0-724-807-863-723-234-333-905-164-996-877-0
r1_10_4,BIH-ABC-DR,59,0-139-904-889-519-246-298-543-199-981-0
r1_10_4,BIH-ABC-DR,60,0-120-433-638-426-363-944-16-615-310-0
r1_10_4,BIH-ABC-DR,61,0-72-54-984-447-599-623-636-609-498-585-404-22-0
r1_10_4,BIH-ABC-DR,62,0-355-983-358-830-544-95-805-90-406-973-0
r1_10_4,BIH-ABC-DR,63,0-255-924-301-994-848-526-374-412-340-308-9-336-259-553-731-0
r1_10_4,BIH-ABC-DR,64,0-851-457-229-849-887-745-159-56-163-458-785-962-0
r1_10_4,BIH-ABC-DR,65,0-760-925-183-460-66-563-629-528-829-963-617-38-464-0
r1_10_4,BIH-ABC-DR,66,0-781-947-396-584-497-883-810-128-817-474-97-0
r1_10_4,BIH-ABC-DR,67,0-515-140-860-690-901-522-783-133-957-209-0
r1_10_4,BIH-ABC-DR,68,0-862-856-900-99-641-408-888-79-400-126-645-0
r1_10_4,BIH-ABC-DR,69,0-937-84-890-500-103-513-761-960-852-881-0
r1_10_4,BIH-ABC-DR,70,0-772-612-204-322-116-827-286-471-112-658-987-917-0
r1_10_4,BIH-ABC-DR,71,0-18-150-744-132-728-876-87-914-842-189-699-0
r1_10_4,BIH-ABC-DR,72,0-549-206-42-758-330-499-572-129-686-0
r1_10_4,BIH-ABC-DR,73,0-1000-746-423-77-96-485-93-613-965-13-0
r1_10_4,BIH-ABC-DR,74,0-371-918-820-804-138-655-435-980-256-444-794-741-0
r1_10_4,BIH-ABC-DR,75,0-290-277-894-787-967-986-223-656-0
r1_10_4,BIH-ABC-DR,76,0-788-386-377-915-15-569-710-799-306-530-108-0
r1_10_4,BIH-ABC-DR,77,0-773-372-202-916-89-313-616-289-517-853-182-0
r1_10_4,BIH-ABC-DR,78,0-586-547-264-762-694-713-21-172-971-144-0
r1_10_4,BIH-ABC-DR,79,0-142-626-630-302-718-411-703-281-53-621-695-0
r1_10_4,BIH-ABC-DR,80,0-51-214-632-82-267-218-297-618-35-501-770-0
r1_10_4,BIH-ABC-DR,81,0-712-589-845-173-819-729-122-532-0
r1_10_4,BIH-ABC-DR,82,0-278-407-28-704-607-299-235-117-796-0
r1_10_4,BIH-ABC-DR,83,0-459-461-455-26-721-726-667-927-516-706-201-0
r1_10_4,BIH-ABC-DR,84,0-247-610-14-559-743-911-751-790-697-898-844-0
r1_10_4,BIH-ABC-DR,85,0-110-541-970-527-753-687-854-866-0
r1_10_4,BIH-ABC-DR,86,0-397-648-268-187-270-295-134-323-478-0
r1_10_4,BIH-ABC-DR,87,0-463-104-764-198-991-797-720-114-0
r1_10_4,BIH-ABC-DR,88,0-775-161-389-811-196-343-186-370-730-0
r1_10_4,BIH-ABC-DR,89,0-319-590-725-812-170-524-47-921-537-257-0
r1_10_4,BIH-ABC-DR,90,0-677-886-285-177-23-167-418-263-688-0
r1_10_4,BIH-ABC-DR,91,0-692-273-668-793-241-605-869-676-782-244-0
r1_10_4,BIH-ABC-DR,92,0-68-985-242-262-185-948-997-260-908-0
