instance,algorithm,route_id,sequence
r1_10_3,BIH-ABC-DR,1,0-486-864-564-620-76-193-975-535-745-510-941-320-0
r1_10_3,BIH-ABC-DR,2,0-854-358-391-920-217-579-557-195-467-297-541-0
r1_10_3,BIH-ABC-DR,3,0-487-929-949-233-531-342-969-511-635-65-253-0
r1_10_3,BIH-ABC-DR,4,0-726-803-347-100-168-562-149-729-478-0
r1_10_3,BIH-ABC-DR,5,0-911-903-825-672-196-343-43-186-831-794-0
r1_10_3,BIH-ABC-DR,6,0-141-810-736-438-922-734-509-125-554-72-861-716-0
r1_10_3,BIH-ABC-DR,7,0-775-249-875-440-548-425-880-768-759-205-551-596-739-836-392-0
r1_10_3,BIH-ABC-DR,8,0-68-115-187-600-49-311-154-414-55-989-601-0
r1_10_3,BIH-ABC-DR,9,0-74-696-294-124-749-34-191-287-192-0
r1_10_3,BIH-ABC-DR,10,0-802-417-684-624-587-785-542-221-689-314-317-291-968-0
r1_10_3,BIH-ABC-DR,11,0-28-943-727-334-760-437-913-174-682-881-0
r1_10_3,BIH-ABC-DR,12,0-235-457-161-897-581-412-982-24-224-32-284-481-23-349-0
r1_10_3,BIH-ABC-DR,13,0-695-91-271-642-300-170-47-921-344-643-318-172-0
r1_10_3,BIH-ABC-DR,14,0-489-919-520-431-25-229-118-480-7-237-0
r1_10_3,BIH-ABC-DR,15,0-673-361-95-758-265-829-577-483-443-63-0
r1_10_3,BIH-ABC-DR,16,0-873-517-651-946-352-470-466-175-280-469-304-0
r1_10_3,BIH-ABC-DR,17,0-893-799-35-389-811-123-998-261-567-909-0
r1_10_3,BIH-ABC-DR,18,0-819-576-360-378-36-20-592-131-561-953-809-286-0
r1_10_3,BIH-ABC-DR,19,0-606-148-219-806-550-574-698-231-84-664-0
r1_10_3,BIH-ABC-DR,20,0-650-773-931-508-891-218-537-6-421-0
r1_10_3,BIH-ABC-DR,21,0-394-212-934-765-315-400-185-627-415-634-761-0
r1_10_3,BIH-ABC-DR,22,0-616-289-693-593-603-158-245-780-61-101-0
r1_10_3,BIH-ABC-DR,23,0-313-680-473-784-41-482-181-351-935-0
r1_10_3,BIH-ABC-DR,24,0-89-876-454-797-812-524-114-735-560-589-0
r1_10_3,BIH-ABC-DR,25,0-986-835-879-631-11-78-776-972-5-44-772-0
r1_10_3,BIH-ABC-DR,26,0-928-679-870-590-605-892-232-660-668-952-0
r1_10_3,BIH-ABC-DR,27,0-463-372-814-180-93-611-787-827-257-0
r1_10_3,BIH-ABC-DR,28,0-992-700-901-622-540-60-67-4-119-104-559-0
r1_10_3,BIH-ABC-DR,29,0-515-963-254-449-800-39-441-338-240-747-993-0
r1_10_3,BIH-ABC-DR,30,0-140-337-296-583-902-896-552-31-252-701-30-591-990-356-0
r1_10_3,BIH-ABC-DR,31,0-708-597-608-220-681-145-777-424-733-0
r1_10_3,BIH-ABC-DR,32,0-308-365-373-630-328-869-94-676-56-8-633-818-46-83-255-0
r1_10_3,BIH-ABC-DR,33,0-692-273-645-791-534-786-275-364-801-197-638-625-0
r1_10_3,BIH-ABC-DR,34,0-899-995-644-950-420-130-405-523-355-565-828-0
