instance,algorithm,route_id,sequence
rc1_10_3,BIH-ABC-DR,1,0-230-176-871-101-626-211-431-821-512-55-702-0
rc1_10_3,BIH-ABC-DR,2,0-244-126-349-464-65-610-139-340-417-860-113-0
rc1_10_3,BIH-ABC-DR,3,0-272-234-346-753-808-500-715-540-198-364-0
rc1_10_3,BIH-ABC-DR,4,0-451-922-659-76-147-832-156-947-885-44-479-0
rc1_10_3,BIH-ABC-DR,5,0-386-660-605-695-261-344-423-898-964-462-902-221-0
rc1_10_3,BIH-ABC-DR,6,0-437-547-642-946-987-586-980-119-704-120-811-509-0
rc1_10_3,BIH-ABC-DR,7,0-93-271-741-886-622-656-774-649-226-529-0
rc1_10_3,BIH-ABC-DR,8,0-228-581-855-679-2-440-280-815-90-458-0
rc1_10_3,BIH-ABC-DR,9,0-124-248-763-5-190-187-895-596-921-942-0
rc1_10_3,BIH-ABC-DR,10,0-792-989-87-389-11-600-486-591-599-0
rc1_10_3,BIH-ABC-DR,11,0-114-363-170-865-150-776-673-670-527-214-0
rc1_10_3,BIH-ABC-DR,12,0-818-116-900-684-742-286-772-343-943-879-566-43-872-0
rc1_10_3,BIH-ABC-DR,13,0-817-14-77-823-421-535-97-100-993-177-562-979-538-0
rc1_10_3,BIH-ABC-DR,14,0-508-395-355-786-919-80-717-372-526-28-241-935-92-0
rc1_10_3,BIH-ABC-DR,15,0-578-568-849-797-699-981-118-212-827-0
rc1_10_3,BIH-ABC-DR,16,0-927-162-806-68-954-35-117-938-223-952-0
rc1_10_3,BIH-ABC-DR,17,0-904-27-653-31-125-632-174-394-415-700-730-714-0
rc1_10_3,BIH-ABC-DR,18,0-787-676-474-1000-732-751-429-565-940-186-317-0
rc1_10_3,BIH-ABC-DR,19,0-909-352-755-472-826-992-912-831-253-463-617-284-0
rc1_10_3,BIH-ABC-DR,20,0-38-725-768-298-233-522-471-323-731-89-875-877-0
rc1_10_3,BIH-ABC-DR,21,0-350-405-426-514-588-320-985-331-595-0
rc1_10_3,BIH-ABC-DR,22,0-326-325-612-767-51-709-561-446-452-57-643-557-0
rc1_10_3,BIH-ABC-DR,23,0-305-694-127-189-199-294-457-333-310-270-0
rc1_10_3,BIH-ABC-DR,24,0-685-63-315-105-537-840-598-24-655-178-0
rc1_10_3,BIH-ABC-DR,25,0-144-837-308-140-128-465-182-4-262-15-0
rc1_10_3,BIH-ABC-DR,26,0-845-449-40-930-414-805-748-145-411-166-0
rc1_10_3,BIH-ABC-DR,27,0-88-256-49-29-70-459-662-460-83-0
rc1_10_3,BIH-ABC-DR,28,0-778-888-245-756-351-592-299-956-207-222-477-0
rc1_10_3,BIH-ABC-DR,29,0-375-155-707-693-188-777-548-491-918-520-775-0
rc1_10_3,BIH-ABC-DR,30,0-60-334-830-587-907-295-46-634-318-812-0
rc1_10_3,BIH-ABC-DR,31,0-301-227-603-934-482-184-718-36-136-669-269-0
rc1_10_3,BIH-ABC-DR,32,0-920-25-917-740-335-924-625-975-589-550-358-138-257-0
rc1_10_3,BIH-ABC-DR,33,0-884-21-796-274-196-219-637-361-950-749-406-0
rc1_10_3,BIH-ABC-DR,34,0-539-220-419-996-507-710-8-409-277-1-802-0
rc1_10_3,BIH-ABC-DR,35,0-724-798-892-828-473-95-98-58-194-104-524-67-296-0
rc1_10_3,BIH-ABC-DR,36,0-800-525-356-339-410-99-687-73-506-151-864-0
rc1_10_3,BIH-ABC-DR,37,0-267-579-841-963-977-249-552-263-232-570-435-403-48-0
rc1_10_3,BIH-ABC-DR,38,0-698-615-469-307-75-645-160-64-193-970-496-387-153-0
rc1_10_3,BIH-ABC-DR,39,0-835-668-746-585-157-739-972-185-880-608-173-0
rc1_10_3,BIH-ABC-DR,40,0-824-638-445-594-951-159-371-167-701-661-0
rc1_10_3,BIH-ABC-DR,41,0-743-530-563-916-621-543-266-816-450-663-34-0
rc1_10_3,BIH-ABC-DR,42,0-784-716-345-813-675-896-288-365-121-519-192-0
rc1_10_3,BIH-ABC-DR,43,0-575-243-728-382-19-569-696-30-163-433-995-0
rc1_10_3,BIH-ABC-DR,44,0-908-553-287-142-616-41-183-546-96-667-654-259-0
rc1_10_3,BIH-ABC-DR,45,0-719-915-353-84-480-289-681-404-265-237-794-928-0
rc1_10_3,BIH-ABC-DR,46,0-377-844-901-990-846-646-750-373-555-79-574-488-418-559-438-0
rc1_10_3,BIH-ABC-DR,47,0-925-833-328-847-628-485-378-630-71-432-577-843-0
rc1_10_3,BIH-ABC-DR,48,0-276-752-229-197-913-825-357-434-697-168-734-0
rc1_10_3,BIH-ABC-DR,49,0-609-705-309-703-689-12-782-255-283-744-0
rc1_10_3,BIH-ABC-DR,50,0-582-671-986-475-217-72-999-773-3-200-468-948-936-0
rc1_10_3,BIH-ABC-DR,51,0-664-268-102-9-279-899-111-348-619-130-369-766-842-0
rc1_10_3,BIH-ABC-DR,52,0-640-851-881-204-422-914-572-510-614-425-396-0
