instance,algorithm,route_id,sequence
r1_10_10,ABC,1,0-64-417-684-154-531-342-466-750-233-266-730-421-0
r1_10_10,ABC,2,0-294-969-216-825-949-822-207-130-378-414-20-0
r1_10_10,ABC,3,0-573-786-364-534-999-31-30-701-252-441-39-354-665-0
r1_10_10,ABC,4,0-677-418-167-886-566-23-285-274-0
r1_10_10,ABC,5,0-620-193-600-587-49-892-36-359-118-391-662-0
r1_10_10,ABC,6,0-929-229-520-574-571-961-468-32-769-177-919-349-0
r1_10_10,ABC,7,0-808-263-496-243-582-324-490-431-174-480-951-682-0
r1_10_10,ABC,8,0-268-953-115-187-952-975-55-311-76-0
r1_10_10,ABC,9,0-222-410-402-791-552-801-503-604-27-356-938-385-895-0
r1_10_10,ABC,10,0-881-511-727-550-280-124-25-228-420-405-806-6-469-0
r1_10_10,ABC,11,0-190-843-717-71-556-275-158-316-200-387-338-529-383-0
r1_10_10,ABC,12,0-46-904-974-326-538-598-17-535-978-195-809-989-0
r1_10_10,ABC,13,0-593-379-977-958-375-982-145-698-739-481-16-3-0
r1_10_10,ABC,14,0-249-50-80-211-504-327-57-121-659-688-284-768-693-436-0
r1_10_10,ABC,15,0-628-624-720-149-232-660-221-546-314-467-0
r1_10_10,ABC,16,0-123-879-920-11-749-34-146-191-217-287-861-75-175-0
r1_10_10,ABC,17,0-803-557-579-906-219-913-907-594-716-370-810-0
r1_10_10,ABC,18,0-936-599-488-134-307-483-784-795-942-990-603-0
r1_10_10,ABC,19,0-1000-305-657-113-227-279-48-882-135-382-832-0
r1_10_10,ABC,20,0-988-438-109-922-215-562-735-561-168-602-0
r1_10_10,ABC,21,0-725-269-198-419-100-241-668-245-295-0
r1_10_10,ABC,22,0-816-439-59-352-261-85-7-850-369-0
r1_10_10,ABC,23,0-14-91-652-434-793-605-577-366-317-376-592-83-0
r1_10_10,ABC,24,0-155-702-388-902-315-341-52-588-240-836-231-0
r1_10_10,ABC,25,0-910-304-764-954-196-347-912-874-789-40-0
r1_10_10,ABC,26,0-964-640-367-737-754-742-896-715-393-940-855-614-0
r1_10_10,ABC,27,0-533-334-78-776-432-545-470-567-670-837-539-0
r1_10_10,ABC,28,0-818-774-329-98-507-491-813-179-492-157-591-398-162-472-993-0
r1_10_10,ABC,29,0-903-128-152-536-732-736-564-271-711-648-8-709-823-270-601-0
r1_10_10,ABC,30,0-875-203-757-779-293-178-878-24-224-859-551-0
r1_10_10,ABC,31,0-448-691-194-226-184-397-399-512-939-678-0
r1_10_10,ABC,32,0-979-337-248-719-956-681-518-596-777-759-424-0
r1_10_10,ABC,33,0-136-597-453-738-208-946-760-705-653-291-580-968-465-0
r1_10_10,ABC,34,0-58-107-583-258-740-627-815-137-1-674-147-0
r1_10_10,ABC,35,0-273-752-292-368-642-576-689-348-131-568-288-0
r1_10_10,ABC,36,0-608-45-493-446-647-867-707-416-205-88-452-0
r1_10_10,ABC,37,0-995-763-631-950-814-236-734-868-560-422-357-0
r1_10_10,ABC,38,0-558-477-230-37-169-94-756-242-197-331-733-92-392-0
r1_10_10,ABC,39,0-409-838-442-220-425-413-972-437-12-619-0
r1_10_10,ABC,40,0-289-765-210-296-475-523-722-578-933-346-450-840-0
r1_10_10,ABC,41,0-86-29-637-401-350-685-666-976-780-456-0
r1_10_10,ABC,42,0-276-835-188-251-554-639-506-828-883-319-0
r1_10_10,ABC,43,0-841-73-654-312-563-444-766-181-332-494-864-0
r1_10_10,ABC,44,0-872-991-575-797-812-778-360-542-443-798-0
r1_10_10,ABC,45,0-462-897-548-484-880-380-966-69-143-428-747-514-865-0
r1_10_10,ABC,46,0-345-502-846-683-930-41-309-429-871-676-65-0
