instance,algorithm,route_id,sequence
c1_10_10,ABC,1,0-981-819-40-116-463-781-395-728-0
c1_10_10,ABC,2,0-36-218-725-612-904-130-13-168-944-401-538-0
c1_10_10,ABC,3,0-183-573-774-294-306-466-41-0
c1_10_10,ABC,4,0-745-473-544-511-308-191-844-956-661-0
c1_10_10,ABC,5,0-815-755-599-704-776-591-598-0
c1_10_10,ABC,6,0-660-224-924-638-69-120-996-0
c1_10_10,ABC,7,0-836-250-155-312-947-751-375-701-0
c1_10_10,ABC,8,0-581-371-322-313-415-708-428-0
c1_10_10,ABC,9,0-808-884-760-504-272-353-983-499-405-0
c1_10_10,ABC,10,0-694-714-125-317-258-936-409-134-0
c1_10_10,ABC,11,0-801-545-604-723-920-821-493-433-567-161-71-862-0
c1_10_10,ABC,12,0-72-52-335-968-211-804-715-923-355-0
c1_10_10,ABC,13,0-667-926-359-764-767-949-935-749-503-399-98-82-0
c1_10_10,ABC,14,0-623-611-854-231-1-702-0
c1_10_10,ABC,15,0-705-324-32-998-26-665-696-340-128-668-0
c1_10_10,ABC,16,0-663-488-633-985-136-900-25-1000-0
c1_10_10,ABC,17,0-77-336-508-829-112-157-757-101-733-741-469-0
c1_10_10,ABC,18,0-362-115-775-849-457-748-673-735-0
c1_10_10,ABC,19,0-148-291-977-778-129-8-610-23-524-0
c1_10_10,ABC,20,0-563-922-652-393-4-910-27-189-905-0
c1_10_10,ABC,21,0-810-987-3-193-670-646-263-207-0
c1_10_10,ABC,22,0-997-365-352-390-131-953-828-695-297-0
c1_10_10,ABC,23,0-404-798-458-523-117-29-15-73-0
c1_10_10,ABC,24,0-533-282-834-536-966-271-381-264-80-236-750-0
c1_10_10,ABC,25,0-388-796-590-337-495-420-566-21-0
c1_10_10,ABC,26,0-800-329-368-561-498-918-699-311-0
c1_10_10,ABC,27,0-520-380-44-9-89-18-105-97-919-666-0
c1_10_10,ABC,28,0-305-941-386-478-410-5-477-0
c1_10_10,ABC,29,0-70-655-487-640-339-588-439-266-0
c1_10_10,ABC,30,0-615-813-285-249-78-794-971-628-376-817-0
c1_10_10,ABC,31,0-856-402-194-602-546-299-377-296-885-507-0
c1_10_10,ABC,32,0-238-411-441-109-530-444-893-0
c1_10_10,ABC,33,0-621-451-788-785-837-620-239-220-55-883-637-848-0
c1_10_10,ABC,34,0-293-127-351-852-235-596-234-0
c1_10_10,ABC,35,0-969-226-656-782-256-857-510-225-0
c1_10_10,ABC,36,0-940-562-593-47-418-159-0
c1_10_10,ABC,37,0-417-164-323-133-677-921-693-762-232-0
c1_10_10,ABC,38,0-255-861-486-528-494-354-427-67-187-19-0
c1_10_10,ABC,39,0-901-357-316-784-382-907-429-0
c1_10_10,ABC,40,0-643-902-50-190-822-459-830-903-872-500-0
c1_10_10,ABC,41,0-658-208-143-438-22-0
c1_10_10,ABC,42,0-476-529-965-644-0
c1_10_10,ABC,43,0-931-111-542-167-619-325-0
c1_10_10,ABC,44,0-38-34-736-541-265-2-53-62-0
c1_10_10,ABC,45,0-867-343-212-197-838-697-814-0
c1_10_10,ABC,46,0-999-943-356-106-958-142-516-341-160-185-0
c1_10_10,ABC,47,0-57-899-289-141-992-583-0
c1_10_10,ABC,48,0-394-543-152-254-952-396-995-881-650-647-0
c1_10_10,ABC,49,0-103-246-742-119-880-703-59-140-0
c1_10_10,ABC,50,0-585-613-267-363-132-7-206-0
c1_10_10,ABC,51,0-577-17-49-882-492-752-866-865-713-579-0
c1_10_10,ABC,52,0-99-107-951-321-686-243-348-0
c1_10_10,ABC,53,0-772-108-182-203-229-88-165-691-874-0
c1_10_10,ABC,54,0-758-792-442-964-277-398-0
c1_10_10,ABC,55,0-278-122-682-200-497-244-484-445-517-454-0
c1_10_10,ABC,56,0-605-346-45-959-841-580-304-480-684-833-56-0
c1_10_10,ABC,57,0-726-771-425-471-455-252-86-0
c1_10_10,ABC,58,0-66-932-35-154-37-989-917-0
c1_10_10,ABC,59,0-435-938-986-491-150-65-186-0
c1_10_10,ABC,60,0-228-582-479-76-259-192-929-0
c1_10_10,ABC,61,0-679-406-481-678-461-698-172-603-0
c1_10_10,ABC,62,0-933-570-914-251-592-464-614-845-0
