instance,algorithm,route_id,sequence
rc1_10_7,ABC,1,0-230-779-871-793-176-922-547-976-126-152-251-173-0
rc1_10_7,ABC,2,0-244-660-929-453-5-760-607-196-132-661-0
rc1_10_7,ABC,3,0-272-386-501-248-944-314-808-346-500-158-151-0
rc1_10_7,ABC,4,0-451-93-228-437-972-623-433-221-0
rc1_10_7,ABC,5,0-991-252-407-464-967-484-838-349-647-868-610-0
rc1_10_7,ABC,6,0-293-261-477-149-59-156-79-921-109-53-0
rc1_10_7,ABC,7,0-275-763-706-695-877-384-296-368-744-0
rc1_10_7,ABC,8,0-271-370-225-107-549-240-487-853-862-90-0
rc1_10_7,ABC,9,0-101-659-87-393-771-792-983-831-802-0
rc1_10_7,ABC,10,0-955-6-161-374-259-403-48-726-0
rc1_10_7,ABC,11,0-556-644-114-81-329-341-472-738-70-29-498-0
rc1_10_7,ABC,12,0-686-605-206-234-124-864-959-961-73-0
rc1_10_7,ABC,13,0-476-817-538-396-714-420-0
rc1_10_7,ABC,14,0-727-143-52-135-316-363-718-495-269-0
rc1_10_7,ABC,15,0-11-402-389-224-662-250-338-178-795-0
rc1_10_7,ABC,16,0-818-304-116-395-627-355-698-185-128-697-168-246-0
rc1_10_7,ABC,17,0-754-753-508-900-18-742-286-408-945-319-64-562-566-43-799-0
rc1_10_7,ABC,18,0-859-344-326-796-121-978-611-648-912-801-0
rc1_10_7,ABC,19,0-285-162-360-602-806-68-954-36-332-631-218-0
rc1_10_7,ABC,20,0-581-354-932-906-362-534-656-475-217-834-650-0
rc1_10_7,ABC,21,0-542-894-960-216-544-532-210-416-494-181-0
rc1_10_7,ABC,22,0-144-147-609-157-703-268-664-782-12-309-366-417-0
rc1_10_7,ABC,23,0-741-850-886-214-478-595-790-531-757-0
rc1_10_7,ABC,24,0-325-533-933-787-21-762-490-938-865-444-527-0
rc1_10_7,ABC,25,0-629-768-298-300-233-725-874-471-958-891-731-323-89-0
rc1_10_7,ABC,26,0-584-388-27-904-306-356-789-241-574-506-92-0
rc1_10_7,ABC,27,0-350-517-426-405-514-273-927-588-883-74-0
rc1_10_7,ABC,28,0-974-311-855-17-657-281-463-4-0
rc1_10_7,ABC,29,0-77-613-635-618-367-845-424-203-823-907-193-0
rc1_10_7,ABC,30,0-989-909-755-301-603-691-651-840-482-649-0
rc1_10_7,ABC,31,0-870-636-884-264-866-767-51-709-502-0
rc1_10_7,ABC,32,0-82-327-876-238-679-2-448-458-590-78-113-0
rc1_10_7,ABC,33,0-352-66-146-545-685-105-315-201-973-992-0
rc1_10_7,ABC,34,0-684-887-305-50-919-7-199-189-86-970-0
rc1_10_7,ABC,35,0-449-40-334-869-822-587-60-601-830-381-340-0
rc1_10_7,ABC,36,0-65-134-14-45-805-414-803-737-163-882-0
rc1_10_7,ABC,37,0-235-474-751-732-175-908-96-470-781-412-956-0
rc1_10_7,ABC,38,0-814-171-523-579-841-824-180-521-85-0
rc1_10_7,ABC,39,0-984-383-328-740-752-229-197-138-734-785-434-140-46-608-0
rc1_10_7,ABC,40,0-786-47-988-575-728-100-97-535-19-511-995-832-895-0
rc1_10_7,ABC,41,0-791-642-847-628-917-465-585-61-666-899-348-551-0
rc1_10_7,ABC,42,0-215-522-672-875-756-599-351-591-493-0
rc1_10_7,ABC,43,0-481-537-931-63-518-133-491-95-98-936-0
rc1_10_7,ABC,44,0-578-441-852-797-169-528-568-849-981-750-982-0
rc1_10_7,ABC,45,0-930-615-307-937-160-696-505-177-879-688-0
rc1_10_7,ABC,46,0-10-539-419-996-220-867-837-746-626-842-0
rc1_10_7,ABC,47,0-436-710-330-878-37-148-392-1-432-222-192-0
rc1_10_7,ABC,48,0-778-150-716-576-552-446-117-594-985-249-519-379-0
rc1_10_7,ABC,49,0-694-462-748-254-425-935-294-394-99-555-0
rc1_10_7,ABC,50,0-375-707-764-713-428-692-515-690-573-123-260-683-678-226-0
rc1_10_7,ABC,51,0-920-440-968-154-485-460-83-0
rc1_10_7,ABC,52,0-612-715-540-558-103-69-291-765-115-0
rc1_10_7,ABC,53,0-88-297-256-49-617-324-202-459-758-597-398-722-0
rc1_10_7,ABC,54,0-567-483-516-26-155-693-492-188-777-548-794-775-184-0
rc1_10_7,ABC,55,0-923-469-645-496-902-382-421-857-497-979-369-283-257-0
rc1_10_7,ABC,56,0-179-702-774-892-724-826-655-159-447-529-0
rc1_10_7,ABC,57,0-137-596-947-44-885-733-411-415-333-187-0
rc1_10_7,ABC,58,0-227-971-560-401-303-486-889-854-677-711-207-136-0
rc1_10_7,ABC,59,0-38-888-170-245-784-592-890-91-299-600-843-430-0
rc1_10_7,ABC,60,0-15-828-821-431-798-512-598-577-928-918-520-0
rc1_10_7,ABC,61,0-720-1000-377-990-57-844-364-452-198-282-223-274-646-129-654-0
rc1_10_7,ABC,62,0-653-827-530-373-543-663-450-723-34-339-0
rc1_10_7,ABC,63,0-342-312-800-525-788-851-204-422-343-816-266-717-145-0
rc1_10_7,ABC,64,0-190-209-42-652-413-940-186-435-54-872-270-0
rc1_10_7,ABC,65,0-670-903-941-22-553-819-721-287-142-667-620-546-232-371-322-406-0
rc1_10_7,ABC,66,0-321-20-638-736-861-267-953-561-749-205-33-673-643-0
rc1_10_7,ABC,67,0-676-564-810-699-118-391-804-997-926-580-541-0
rc1_10_7,ABC,68,0-25-308-258-292-622-208-106-745-0
rc1_10_7,ABC,69,0-31-743-563-621-310-212-125-166-410-438-153-0
rc1_10_7,ABC,70,0-253-671-681-404-719-639-289-164-480-84-265-237-0
rc1_10_7,ABC,71,0-16-809-165-682-829-336-278-380-112-399-820-0
rc1_10_7,ABC,72,0-668-839-466-825-815-860-76-503-507-347-0
rc1_10_7,ABC,73,0-479-916-457-898-687-372-526-28-127-313-0
rc1_10_7,ABC,74,0-776-950-361-345-675-813-896-219-637-963-665-35-0
rc1_10_7,ABC,75,0-71-630-582-211-55-473-986-262-897-24-863-67-0
rc1_10_7,ABC,76,0-239-23-445-901-952-429-565-633-570-557-964-0
rc1_10_7,ABC,77,0-811-243-993-75-139-569-513-30-583-641-0
rc1_10_7,ABC,78,0-276-987-705-102-586-335-980-467-509-427-911-0
rc1_10_7,ABC,79,0-174-632-559-942-700-730-759-423-94-385-0
rc1_10_7,ABC,80,0-640-881-943-572-914-418-488-510-614-80-772-295-0
rc1_10_7,ABC,81,0-231-167-856-616-41-729-331-977-951-191-247-769-0
rc1_10_7,ABC,82,0-915-353-439-680-712-409-378-8-39-72-0
rc1_10_7,ABC,83,0-925-689-739-593-905-624-606-62-489-318-704-9-747-913-182-13-0
rc1_10_7,ABC,84,0-56-104-3-999-962-200-848-939-290-658-277-807-524-910-0
rc1_10_7,ABC,85,0-835-833-554-975-858-358-32-783-924-461-255-0
rc1_10_7,ABC,86,0-846-242-701-183-337-456-873-674-400-669-284-0
rc1_10_7,ABC,87,0-376-625-966-634-880-359-120-119-111-619-946-766-0
rc1_10_7,ABC,88,0-455-110-195-320-131-172-236-604-780-0
rc1_10_7,ABC,89,0-443-773-213-949-499-468-948-58-194-934-0
rc1_10_7,ABC,90,0-365-504-454-969-708-122-965-998-108-263-288-571-390-0
rc1_10_7,ABC,91,0-589-550-279-397-812-280-761-442-357-770-130-0
rc1_10_7,ABC,92,0-893-141-957-0
rc1_10_7,ABC,93,0-536-0
rc1_10_7,ABC,94,0-994-836-317-0
rc1_10_7,ABC,95,0-387-302-735-0
