instance,algorithm,route_id,sequence
c2_10_10,BIH-ACO-DR,1,0-472-387-942-445-921-280-119-98-733-674-109-483-978-156-619-92-790-193-632-996-938-186-928-737-22-950-568-39-710-304-154-6-113-0
c2_10_10,BIH-ACO-DR,2,0-97-333-610-420-291-823-767-526-441-431-987-27-850-563-666-994-627-424-316-228-557-306-289-122-696-60-476-740-102-466-930-817-0
c2_10_10,BIH-ACO-DR,3,0-539-473-829-713-804-651-356-417-739-639-271-323-534-351-395-704-68-615-36-617-461-414-708-447-686-0
c2_10_10,BIH-ACO-DR,4,0-911-141-913-665-582-308-383-684-970-376-601-524-623-971-481-103-886-525-736-848-270-505-40-593-168-506-528-503-830-215-699-0
c2_10_10,BIH-ACO-DR,5,0-389-967-342-859-587-14-189-656-214-116-806-716-839-961-552-3-705-243-55-860-595-795-880-290-866-425-612-344-571-101-25-642-367-256-0
c2_10_10,BIH-ACO-DR,6,0-350-73-170-382-554-183-252-405-94-983-285-597-104-393-166-599-875-176-638-59-631-955-135-897-893-74-683-636-231-691-334-629-21-315-0
c2_10_10,BIH-ACO-DR,7,0-827-108-421-12-172-738-224-861-63-846-896-898-685-427-295-365-2-153-527-849-454-637-478-0
c2_10_10,BIH-ACO-DR,8,0-296-745-654-423-545-8-999-555-936-641-453-188-265-814-917-663-91-869-773-274-926-984-284-831-965-247-688-1-808-287-803-283-732-0
c2_10_10,BIH-ACO-DR,9,0-712-442-903-867-630-500-479-178-874-242-434-735-463-133-840-549-361-175-301-558-456-489-120-366-887-43-672-208-353-0
c2_10_10,BIH-ACO-DR,10,0-862-346-50-565-352-509-394-602-946-901-660-430-325-573-591-603-724-368-778-56-482-634-84-128-328-529-844-902-975-486-976-0
c2_10_10,BIH-ACO-DR,11,0-210-504-590-130-322-520-569-320-995-375-469-286-982-870-4-411-852-556-514-85-594-498-123-966-624-714-497-931-492-46-611-0
c2_10_10,BIH-ACO-DR,12,0-318-314-111-835-213-662-267-690-546-465-451-254-894-701-416-700-952-515-864-912-297-621-381-443-370-409-759-0
c2_10_10,BIH-ACO-DR,13,0-406-575-203-720-277-41-180-943-337-777-944-551-855-694-538-196-923-373-191-742-548-452-329-968-779-588-0
c2_10_10,BIH-ACO-DR,14,0-670-298-993-792-566-689-279-826-890-511-542-900-292-428-680-126-878-282-61-519-348-146-584-312-80-99-310-115-118-31-335-731-149-0
c2_10_10,BIH-ACO-DR,15,0-550-449-88-408-110-825-722-543-756-723-570-487-717-136-813-321-69-980-581-173-616-75-646-402-349-276-163-934-819-793-0
c2_10_10,BIH-ACO-DR,16,0-415-729-86-339-929-9-981-810-238-448-218-305-227-744-927-42-782-614-851-969-653-998-200-847-326-692-834-354-687-577-157-0
c2_10_10,BIH-ACO-DR,17,0-241-513-338-858-889-580-230-413-303-512-106-501-385-159-362-195-400-26-854-682-347-536-169-939-53-246-185-916-649-221-702-0
c2_10_10,BIH-ACO-DR,18,0-143-932-922-422-881-613-540-397-535-945-997-220-401-142-567-872-194-973-648-781-668-755-202-728-35-884-882-671-865-959-399-925-0
c2_10_10,BIH-ACO-DR,19,0-673-718-833-138-363-313-281-914-605-17-121-480-484-992-275-985-721-677-29-658-493-273-768-787-158-151-407-620-643-933-553-18-0
c2_10_10,BIH-ACO-DR,20,0-963-37-821-622-561-379-236-559-28-783-964-836-974-769-23-794-940-596-797-628-919-114-751-432-237-300-816-261-341-948-585-239-0
c2_10_10,BIH-ACO-DR,21,0-62-640-776-625-460-132-475-359-669-446-697-269-262-148-541-800-436-54-879-79-537-523-357-679-16-311-93-260-507-805-0
c2_10_10,BIH-ACO-DR,22,0-77-786-459-197-38-258-95-572-951-278-253-206-250-857-809-856-209-941-444-127-371-888-574-711-904-780-765-299-386-177-0
c2_10_10,BIH-ACO-DR,23,0-229-905-419-155-468-772-908-818-824-171-485-791-583-396-144-986-725-65-832-192-30-766-372-410-954-179-439-48-13-0
c2_10_10,BIH-ACO-DR,24,0-495-730-391-647-462-76-426-307-251-895-167-763-199-129-33-802-502-695-467-360-87-418-464-747-657-377-112-458-977-508-0
c2_10_10,BIH-ACO-DR,25,0-531-749-1000-345-757-134-49-34-516-953-233-5-885-147-853-726-989-789-72-815-369-32-681-785-774-990-392-131-661-592-883-355-190-0
