instance,algorithm,route_id,sequence
c1_10_8,BIH-ACO-DR,1,0-663-36-183-714-561-498-438-22-311-893-266-0
c1_10_8,BIH-ACO-DR,2,0-968-615-667-988-277-286-661-355-824-59-140-0
c1_10_8,BIH-ACO-DR,3,0-581-218-808-926-964-804-715-888-923-0
c1_10_8,BIH-ACO-DR,4,0-933-745-371-643-143-844-956-530-444-699-0
c1_10_8,BIH-ACO-DR,5,0-335-52-368-654-918-971-628-376-817-0
c1_10_8,BIH-ACO-DR,6,0-800-211-442-359-979-732-915-0
c1_10_8,BIH-ACO-DR,7,0-155-224-702-873-576-751-676-0
c1_10_8,BIH-ACO-DR,8,0-312-590-947-199-737-0
c1_10_8,BIH-ACO-DR,9,0-638-337-10-99-588-439-0
c1_10_8,BIH-ACO-DR,10,0-573-613-120-521-996-0
c1_10_8,BIH-ACO-DR,11,0-130-904-612-855-13-78-794-0
c1_10_8,BIH-ACO-DR,12,0-544-278-511-308-191-898-712-0
c1_10_8,BIH-ACO-DR,13,0-997-836-87-585-365-776-307-273-583-0
c1_10_8,BIH-ACO-DR,14,0-69-694-951-566-420-21-0
c1_10_8,BIH-ACO-DR,15,0-774-758-5-477-25-1000-0
c1_10_8,BIH-ACO-DR,16,0-410-478-395-519-65-728-186-0
c1_10_8,BIH-ACO-DR,17,0-473-109-77-424-417-90-781-23-524-0
c1_10_8,BIH-ACO-DR,18,0-884-985-305-30-136-900-644-405-548-0
c1_10_8,BIH-ACO-DR,19,0-577-533-945-20-46-689-138-225-905-946-0
c1_10_8,BIH-ACO-DR,20,0-329-249-404-256-857-510-0
c1_10_8,BIH-ACO-DR,21,0-725-125-954-39-782-464-391-485-0
c1_10_8,BIH-ACO-DR,22,0-441-40-902-282-298-119-610-493-703-0
c1_10_8,BIH-ACO-DR,23,0-402-660-565-456-193-670-646-207-263-540-0
c1_10_8,BIH-ACO-DR,24,0-3-801-466-279-276-41-169-0
c1_10_8,BIH-ACO-DR,25,0-294-504-766-306-0
c1_10_8,BIH-ACO-DR,26,0-726-963-987-31-992-687-617-717-0
c1_10_8,BIH-ACO-DR,27,0-231-1-70-343-930-756-241-230-0
c1_10_8,BIH-ACO-DR,28,0-394-543-679-742-604-491-603-389-0
c1_10_8,BIH-ACO-DR,29,0-941-272-388-321-353-983-499-348-0
c1_10_8,BIH-ACO-DR,30,0-238-656-658-771-168-592-281-260-0
c1_10_8,BIH-ACO-DR,31,0-66-813-116-586-541-227-862-0
c1_10_8,BIH-ACO-DR,32,0-623-734-107-496-86-252-0
c1_10_8,BIH-ACO-DR,33,0-621-362-914-969-213-251-471-0
c1_10_8,BIH-ACO-DR,34,0-796-228-162-495-0
c1_10_8,BIH-ACO-DR,35,0-287-597-772-626-455-0
c1_10_8,BIH-ACO-DR,36,0-599-755-704-166-591-649-598-673-735-0
c1_10_8,BIH-ACO-DR,37,0-856-32-520-357-686-243-398-0
c1_10_8,BIH-ACO-DR,38,0-246-819-840-463-906-886-174-522-153-811-0
c1_10_8,BIH-ACO-DR,39,0-562-545-778-129-8-150-821-383-695-297-0
c1_10_8,BIH-ACO-DR,40,0-999-943-723-920-880-850-828-433-161-71-567-0
c1_10_8,BIH-ACO-DR,41,0-488-148-291-57-131-593-953-560-418-159-513-374-0
c1_10_8,BIH-ACO-DR,42,0-640-783-861-339-325-748-883-55-637-848-0
c1_10_8,BIH-ACO-DR,43,0-411-563-986-938-910-27-680-189-0
c1_10_8,BIH-ACO-DR,44,0-167-542-293-515-457-770-239-220-0
c1_10_8,BIH-ACO-DR,45,0-655-976-829-928-952-396-733-73-15-741-469-647-0
c1_10_8,BIH-ACO-DR,46,0-380-285-652-818-474-688-666-0
c1_10_8,BIH-ACO-DR,47,0-611-458-798-446-619-29-757-101-453-283-860-0
c1_10_8,BIH-ACO-DR,48,0-336-435-250-629-51-141-863-657-330-248-826-0
c1_10_8,BIH-ACO-DR,49,0-508-254-152-112-157-523-117-768-392-221-0
c1_10_8,BIH-ACO-DR,50,0-924-940-534-738-807-314-556-0
c1_10_8,BIH-ACO-DR,51,0-4-44-9-17-958-18-105-97-919-0
c1_10_8,BIH-ACO-DR,52,0-356-472-461-773-274-869-0
c1_10_8,BIH-ACO-DR,53,0-122-705-316-678-47-589-12-814-0
c1_10_8,BIH-ACO-DR,54,0-258-823-89-393-967-315-518-0
c1_10_8,BIH-ACO-DR,55,0-648-633-262-63-632-366-192-697-0
c1_10_8,BIH-ACO-DR,56,0-197-949-767-214-198-64-0
c1_10_8,BIH-ACO-DR,57,0-981-106-81-317-505-142-516-341-431-606-0
c1_10_8,BIH-ACO-DR,58,0-760-173-137-998-665-26-165-128-691-668-874-0
c1_10_8,BIH-ACO-DR,59,0-390-977-352-870-600-786-0
c1_10_8,BIH-ACO-DR,60,0-212-324-780-677-740-921-989-917-0
c1_10_8,BIH-ACO-DR,61,0-605-578-451-346-443-206-7-427-67-685-549-552-0
c1_10_8,BIH-ACO-DR,62,0-506-761-537-124-409-358-0
c1_10_8,BIH-ACO-DR,63,0-792-859-618-421-369-261-838-929-0
c1_10_8,BIH-ACO-DR,64,0-901-386-909-259-319-145-803-875-693-601-42-0
c1_10_8,BIH-ACO-DR,65,0-208-158-385-936-739-816-412-160-0
