instance,algorithm,route_id,sequence
rc1_10_7,BIH-ACO-DR,1,0-230-779-871-793-176-922-547-976-126-152-251-173-0
rc1_10_7,BIH-ACO-DR,2,0-660-929-453-5-760-607-804-196-132-661-0
rc1_10_7,BIH-ACO-DR,3,0-272-386-501-248-944-314-808-500-346-158-0
rc1_10_7,BIH-ACO-DR,4,0-93-228-437-698-509-970-842-623-433-221-0
rc1_10_7,BIH-ACO-DR,5,0-991-252-407-464-967-484-838-349-647-868-610-0
rc1_10_7,BIH-ACO-DR,6,0-293-261-477-149-59-895-156-79-921-109-53-0
rc1_10_7,BIH-ACO-DR,7,0-763-706-695-91-447-877-384-296-368-744-0
rc1_10_7,BIH-ACO-DR,8,0-271-370-225-853-362-878-862-154-90-0
rc1_10_7,BIH-ACO-DR,9,0-87-393-771-792-983-315-831-802-893-0
rc1_10_7,BIH-ACO-DR,10,0-955-6-161-374-425-166-259-403-48-726-0
rc1_10_7,BIH-ACO-DR,11,0-556-644-114-81-329-341-472-738-70-29-498-0
rc1_10_7,BIH-ACO-DR,12,0-727-143-52-135-316-363-718-495-269-0
rc1_10_7,BIH-ACO-DR,13,0-11-402-389-224-662-250-338-178-795-0
rc1_10_7,BIH-ACO-DR,14,0-818-304-395-116-627-295-185-128-697-168-246-0
rc1_10_7,BIH-ACO-DR,15,0-754-753-508-900-18-742-286-408-945-319-64-562-566-43-799-0
rc1_10_7,BIH-ACO-DR,16,0-859-344-326-796-780-121-978-611-648-912-801-0
rc1_10_7,BIH-ACO-DR,17,0-285-162-360-602-806-68-954-36-332-631-0
rc1_10_7,BIH-ACO-DR,18,0-581-240-906-974-148-487-656-475-217-834-0
rc1_10_7,BIH-ACO-DR,19,0-542-894-960-216-544-532-210-416-494-181-0
rc1_10_7,BIH-ACO-DR,20,0-144-147-609-703-309-268-664-782-12-366-348-417-0
rc1_10_7,BIH-ACO-DR,21,0-741-850-886-214-478-595-790-531-757-0
rc1_10_7,BIH-ACO-DR,22,0-325-533-933-787-21-762-490-938-865-444-527-0
rc1_10_7,BIH-ACO-DR,23,0-629-768-298-300-233-725-958-874-471-891-731-323-89-0
rc1_10_7,BIH-ACO-DR,24,0-584-388-27-904-306-356-789-241-574-506-92-0
rc1_10_7,BIH-ACO-DR,25,0-350-517-426-405-514-273-927-588-883-74-0
rc1_10_7,BIH-ACO-DR,26,0-311-855-17-657-281-10-463-4-72-0
rc1_10_7,BIH-ACO-DR,27,0-77-613-635-618-367-845-424-203-823-907-193-0
rc1_10_7,BIH-ACO-DR,28,0-989-909-755-301-603-691-651-840-482-649-0
rc1_10_7,BIH-ACO-DR,29,0-870-636-884-264-866-767-51-709-502-0
rc1_10_7,BIH-ACO-DR,30,0-932-327-107-549-876-679-2-448-458-590-218-78-113-0
rc1_10_7,BIH-ACO-DR,31,0-352-66-545-685-146-105-201-973-992-284-0
rc1_10_7,BIH-ACO-DR,32,0-355-684-887-305-50-919-7-199-189-270-536-0
rc1_10_7,BIH-ACO-DR,33,0-449-40-334-869-822-60-587-601-830-381-340-0
rc1_10_7,BIH-ACO-DR,34,0-65-134-14-45-805-414-803-737-163-882-0
rc1_10_7,BIH-ACO-DR,35,0-235-474-751-732-175-908-96-470-781-412-956-0
rc1_10_7,BIH-ACO-DR,36,0-814-171-523-579-841-824-180-521-85-0
rc1_10_7,BIH-ACO-DR,37,0-984-383-328-740-752-229-197-138-734-785-434-140-46-608-0
rc1_10_7,BIH-ACO-DR,38,0-786-47-988-575-728-100-97-535-19-511-995-832-0
rc1_10_7,BIH-ACO-DR,39,0-791-642-847-628-917-465-585-61-666-551-86-0
rc1_10_7,BIH-ACO-DR,40,0-215-522-672-875-756-599-351-591-493-0
