instance,algorithm,route_id,sequence
r1_10_3,BIH-ACO-DR,1,0-486-564-620-76-193-975-535-745-510-883-941-320-0
r1_10_3,BIH-ACO-DR,2,0-854-358-391-920-217-579-557-195-467-297-541-0
r1_10_3,BIH-ACO-DR,3,0-487-929-949-233-531-342-969-511-635-65-253-0
r1_10_3,BIH-ACO-DR,4,0-726-970-803-347-100-168-562-149-101-0
r1_10_3,BIH-ACO-DR,5,0-911-903-825-672-196-343-43-186-831-794-0
r1_10_3,BIH-ACO-DR,6,0-141-810-736-438-922-734-509-125-554-72-861-716-0
r1_10_3,BIH-ACO-DR,7,0-775-249-875-440-548-425-880-768-759-205-551-596-739-836-392-0
r1_10_3,BIH-ACO-DR,8,0-68-115-187-600-49-311-154-414-55-989-601-0
r1_10_3,BIH-ACO-DR,9,0-74-696-294-124-749-34-191-287-192-0
r1_10_3,BIH-ACO-DR,10,0-667-387-410-999-316-27-938-604-503-385-791-865-0
r1_10_3,BIH-ACO-DR,11,0-802-417-684-624-587-785-542-221-689-314-317-291-968-0
r1_10_3,BIH-ACO-DR,12,0-28-943-783-727-334-760-437-913-174-682-881-0
r1_10_3,BIH-ACO-DR,13,0-235-457-161-897-581-412-982-24-224-32-284-481-23-349-0
r1_10_3,BIH-ACO-DR,14,0-695-91-271-642-300-170-47-921-344-643-318-172-0
r1_10_3,BIH-ACO-DR,15,0-489-919-520-431-25-229-118-480-7-237-0
r1_10_3,BIH-ACO-DR,16,0-673-361-95-758-265-829-577-483-443-63-0
r1_10_3,BIH-ACO-DR,17,0-873-517-651-946-352-470-466-175-280-469-304-0
r1_10_3,BIH-ACO-DR,18,0-893-799-35-389-811-123-998-261-567-909-0
r1_10_3,BIH-ACO-DR,19,0-819-576-360-378-36-20-592-131-561-953-809-286-0
r1_10_3,BIH-ACO-DR,20,0-606-148-219-806-550-574-698-231-84-664-0
r1_10_3,BIH-ACO-DR,21,0-650-931-508-891-218-406-537-6-421-0
r1_10_3,BIH-ACO-DR,22,0-394-212-934-765-315-400-185-627-415-634-761-0
r1_10_3,BIH-ACO-DR,23,0-616-289-693-593-603-158-245-780-687-866-0
r1_10_3,BIH-ACO-DR,24,0-313-680-473-784-41-482-181-351-935-0
