instance,algorithm,route_id,sequence
r1_10_10,BIH-ACO-DR,1,0-64-417-684-154-531-342-750-233-266-730-421-0
r1_10_10,BIH-ACO-DR,2,0-294-969-216-825-949-822-207-130-378-414-20-0
r1_10_10,BIH-ACO-DR,3,0-573-786-364-534-999-31-30-701-252-441-39-354-665-0
r1_10_10,BIH-ACO-DR,4,0-677-418-167-886-566-285-23-274-0
r1_10_10,BIH-ACO-DR,5,0-620-193-600-587-49-892-36-359-118-391-662-0
r1_10_10,BIH-ACO-DR,6,0-929-229-520-574-571-961-468-32-769-177-919-349-0
r1_10_10,BIH-ACO-DR,7,0-808-243-263-496-582-324-490-431-174-480-951-682-0
r1_10_10,BIH-ACO-DR,8,0-268-953-115-187-952-975-55-311-76-0
r1_10_10,BIH-ACO-DR,9,0-222-410-402-552-801-503-604-27-356-938-385-895-214-0
r1_10_10,BIH-ACO-DR,10,0-881-511-727-550-280-124-25-228-420-405-806-6-469-0
r1_10_10,BIH-ACO-DR,11,0-816-190-843-717-71-556-275-158-316-200-387-338-383-0
r1_10_10,BIH-ACO-DR,12,0-230-46-974-326-538-598-17-535-978-809-989-0
r1_10_10,BIH-ACO-DR,13,0-593-379-977-958-375-982-145-698-739-481-16-3-0
r1_10_10,BIH-ACO-DR,14,0-249-50-80-211-504-327-57-121-659-688-284-768-693-436-0
r1_10_10,BIH-ACO-DR,15,0-680-624-720-149-232-660-221-546-314-467-0
r1_10_10,BIH-ACO-DR,16,0-123-879-920-11-749-34-146-191-217-287-861-75-175-0
r1_10_10,BIH-ACO-DR,17,0-803-557-579-906-219-913-907-594-716-370-810-0
r1_10_10,BIH-ACO-DR,18,0-599-488-134-307-577-483-795-942-990-603-0
r1_10_10,BIH-ACO-DR,19,0-1000-305-657-113-48-882-135-382-529-832-0
r1_10_10,BIH-ACO-DR,20,0-988-438-109-922-215-562-735-561-168-602-0
r1_10_10,BIH-ACO-DR,21,0-928-725-269-198-100-241-668-245-295-0
r1_10_10,BIH-ACO-DR,22,0-439-59-352-261-466-85-7-850-369-0
r1_10_10,BIH-ACO-DR,23,0-14-91-936-652-434-793-605-784-366-317-376-592-83-0
r1_10_10,BIH-ACO-DR,24,0-155-702-388-902-315-341-52-836-231-84-0
r1_10_10,BIH-ACO-DR,25,0-910-304-764-954-196-347-912-874-789-40-0
r1_10_10,BIH-ACO-DR,26,0-964-640-367-737-754-742-896-715-393-940-855-614-0
r1_10_10,BIH-ACO-DR,27,0-533-334-78-776-432-545-470-567-670-837-539-0
r1_10_10,BIH-ACO-DR,28,0-818-774-329-98-507-491-813-179-492-157-591-398-162-472-993-0
r1_10_10,BIH-ACO-DR,29,0-903-128-152-536-732-736-564-271-711-648-8-709-823-270-601-0
r1_10_10,BIH-ACO-DR,30,0-875-203-757-779-293-178-878-24-224-859-551-0
r1_10_10,BIH-ACO-DR,31,0-448-691-194-226-184-397-399-512-939-678-0
r1_10_10,BIH-ACO-DR,32,0-979-337-248-719-956-681-518-596-777-759-166-0
r1_10_10,BIH-ACO-DR,33,0-136-597-453-738-208-946-760-705-653-291-580-968-465-0
r1_10_10,BIH-ACO-DR,34,0-873-58-583-258-740-627-815-137-240-1-674-147-0
r1_10_10,BIH-ACO-DR,35,0-273-752-292-368-642-576-689-348-131-568-288-0
r1_10_10,BIH-ACO-DR,36,0-608-45-493-446-867-707-416-733-88-452-0
r1_10_10,BIH-ACO-DR,37,0-995-763-631-950-814-236-734-868-560-422-357-0
r1_10_10,BIH-ACO-DR,38,0-558-477-37-169-94-756-242-197-331-92-392-0
r1_10_10,BIH-ACO-DR,39,0-409-838-442-220-425-413-972-437-12-619-0
r1_10_10,BIH-ACO-DR,40,0-289-765-210-296-475-523-722-578-933-346-450-840-0
r1_10_10,BIH-ACO-DR,41,0-86-29-637-401-350-685-666-976-780-456-0
r1_10_10,BIH-ACO-DR,42,0-141-276-835-188-554-639-195-506-883-319-0
r1_10_10,BIH-ACO-DR,43,0-841-73-654-312-563-444-766-181-332-494-864-0
r1_10_10,BIH-ACO-DR,44,0-872-991-575-797-812-778-360-542-443-798-0
r1_10_10,BIH-ACO-DR,45,0-462-897-548-484-880-380-424-966-428-747-514-865-0
r1_10_10,BIH-ACO-DR,46,0-502-846-683-930-41-309-227-429-871-676-65-877-0
r1_10_10,BIH-ACO-DR,47,0-457-669-644-180-351-839-67-125-43-649-19-570-0
r1_10_10,BIH-ACO-DR,48,0-26-718-156-335-959-476-663-353-926-238-272-0
r1_10_10,BIH-ACO-DR,49,0-675-447-403-111-225-33-303-153-344-847-81-362-643-0
r1_10_10,BIH-ACO-DR,50,0-250-679-924-862-998-509-343-381-451-192-237-0
r1_10_10,BIH-ACO-DR,51,0-931-454-298-807-857-151-69-143-609-521-0
r1_10_10,BIH-ACO-DR,52,0-885-858-543-62-525-325-430-171-923-981-0
r1_10_10,BIH-ACO-DR,53,0-992-905-908-164-714-870-4-826-955-661-633-0
r1_10_10,BIH-ACO-DR,54,0-160-234-199-9-363-426-824-390-333-996-310-0
r1_10_10,BIH-ACO-DR,55,0-247-339-473-595-791-246-724-10-889-519-0
r1_10_10,BIH-ACO-DR,56,0-555-590-672-419-994-5-44-355-186-72-301-887-0
r1_10_10,BIH-ACO-DR,57,0-358-983-899-696-300-973-615-321-183-340-925-851-0
r1_10_10,BIH-ACO-DR,58,0-433-628-107-482-406-869-119-828-0
r1_10_10,BIH-ACO-DR,59,0-726-854-692-984-508-585-723-259-2-638-985-528-0
r1_10_10,BIH-ACO-DR,60,0-544-944-66-365-856-412-440-522-22-404-830-336-945-0
r1_10_10,BIH-ACO-DR,61,0-95-731-934-553-495-498-265-427-623-805-0
r1_10_10,BIH-ACO-DR,62,0-848-849-54-904-524-170-497-159-510-745-163-782-90-0
r1_10_10,BIH-ACO-DR,63,0-708-308-700-161-374-102-526-479-888-909-474-0
r1_10_10,BIH-ACO-DR,64,0-617-38-458-785-962-464-935-56-987-584-646-0
r1_10_10,BIH-ACO-DR,65,0-890-515-963-140-629-748-755-884-829-957-771-671-0
r1_10_10,BIH-ACO-DR,66,0-209-645-947-396-279-821-79-63-0
r1_10_10,BIH-ACO-DR,67,0-943-901-817-133-622-127-783-389-251-690-900-97-408-860-0
r1_10_10,BIH-ACO-DR,68,0-744-99-641-150-500-415-513-761-318-0
r1_10_10,BIH-ACO-DR,69,0-486-487-960-139-891-218-471-47-505-112-0
r1_10_10,BIH-ACO-DR,70,0-361-937-373-713-70-132-852-204-565-728-772-612-485-0
r1_10_10,BIH-ACO-DR,71,0-876-116-322-611-827-286-658-572-87-699-323-0
r1_10_10,BIH-ACO-DR,72,0-911-463-914-842-189-18-282-42-423-918-549-0
r1_10_10,BIH-ACO-DR,73,0-697-206-811-686-921-114-129-767-244-0
r1_10_10,BIH-ACO-DR,74,0-260-165-758-185-330-948-499-997-980-0
r1_10_10,BIH-ACO-DR,75,0-212-746-804-820-93-833-104-613-13-0
r1_10_10,BIH-ACO-DR,76,0-656-306-96-77-581-788-792-290-0
r1_10_10,BIH-ACO-DR,77,0-616-655-262-435-256-176-941-108-894-530-794-0
r1_10_10,BIH-ACO-DR,78,0-89-21-223-986-967-741-60-787-916-255-0
r1_10_10,BIH-ACO-DR,79,0-313-377-138-386-853-630-915-15-371-834-569-445-0
r1_10_10,BIH-ACO-DR,80,0-517-799-710-607-540-773-277-172-297-101-0
r1_10_10,BIH-ACO-DR,81,0-712-372-202-635-694-283-264-664-501-626-0
r1_10_10,BIH-ACO-DR,82,0-394-148-651-395-460-182-302-547-762-586-144-0
r1_10_10,BIH-ACO-DR,83,0-53-650-35-328-770-618-537-621-105-589-142-267-0
r1_10_10,BIH-ACO-DR,84,0-819-606-122-411-384-239-253-455-461-0
r1_10_10,BIH-ACO-DR,85,0-667-673-893-743-320-516-51-796-610-866-0
r1_10_10,BIH-ACO-DR,86,0-775-299-235-117-489-932-863-647-205-532-0
r1_10_10,BIH-ACO-DR,87,0-802-695-28-704-407-278-831-0
r1_10_10,BIH-ACO-DR,88,0-68-927-459-527-753-844-721-898-687-0
r1_10_10,BIH-ACO-DR,89,0-703-126-400-103-917-965-970-478-0
r1_10_10,BIH-ACO-DR,90,0-110-213-345-120-588-636-632-0
r1_10_10,BIH-ACO-DR,91,0-201-706-971-254-449-781-281-800-634-0
r1_10_10,BIH-ACO-DR,92,0-74-790-751-257-559-541-0
r1_10_10,BIH-ACO-DR,93,0-625-82-173-729-61-845-106-0
