instance,algorithm,route_id,sequence
c1_10_4,BIH-GWO-DR,1,0-216-79-49-489-16-669-731-701-436-387-349-0
c1_10_4,BIH-GWO-DR,2,0-154-384-447-608-839-361-853-432-288-727-994-100-0
c1_10_4,BIH-GWO-DR,3,0-939-512-397-584-990-60-809-993-864-790-0
c1_10_4,BIH-GWO-DR,4,0-722-718-326-334-414-802-430-531-607-195-791-746-0
c1_10_4,BIH-GWO-DR,5,0-180-295-187-68-575-482-302-45-797-43-363-925-0
c1_10_4,BIH-GWO-DR,6,0-347-452-113-550-955-139-184-889-0
c1_10_4,BIH-GWO-DR,7,0-536-257-121-635-966-215-271-448-367-247-83-500-0
c1_10_4,BIH-GWO-DR,8,0-95-834-557-381-630-80-264-750-642-236-338-114-234-0
c1_10_4,BIH-GWO-DR,9,0-301-777-564-320-763-525-787-961-0
c1_10_4,BIH-GWO-DR,10,0-724-135-710-318-831-806-370-483-177-769-54-0
c1_10_4,BIH-GWO-DR,11,0-957-58-622-419-179-242-323-164-171-93-203-716-0
c1_10_4,BIH-GWO-DR,12,0-709-33-209-927-674-196-871-662-745-218-0
c1_10_4,BIH-GWO-DR,13,0-75-176-882-350-237-178-219-492-865-571-0
c1_10_4,BIH-GWO-DR,14,0-28-775-973-188-245-793-636-747-104-833-0
c1_10_4,BIH-GWO-DR,15,0-470-182-108-639-229-730-333-706-693-762-601-875-0
c1_10_4,BIH-GWO-DR,16,0-705-805-372-991-532-672-894-315-170-0
c1_10_4,BIH-GWO-DR,17,0-390-876-641-459-675-50-877-843-94-0
c1_10_4,BIH-GWO-DR,18,0-431-364-752-96-142-516-823-258-341-579-538-168-0
c1_10_4,BIH-GWO-DR,19,0-401-422-974-331-972-944-103-553-789-671-124-537-725-0
c1_10_4,BIH-GWO-DR,20,0-115-486-440-743-304-620-960-56-132-962-123-0
c1_10_4,BIH-GWO-DR,21,0-937-181-407-102-934-720-126-2-265-53-62-912-61-0
c1_10_4,BIH-GWO-DR,22,0-475-749-517-445-624-98-399-503-92-846-682-127-0
c1_10_4,BIH-GWO-DR,23,0-982-707-133-759-377-539-891-913-692-867-595-651-0
c1_10_4,BIH-GWO-DR,24,0-76-631-467-659-799-975-935-484-351-286-0
c1_10_4,BIH-GWO-DR,25,0-197-949-82-200-634-201-594-156-683-344-426-328-454-0
c1_10_4,BIH-GWO-DR,26,0-764-879-501-827-892-507-144-373-162-521-0
c1_10_4,BIH-GWO-DR,27,0-267-837-24-602-995-233-650-807-611-976-0
c1_10_4,BIH-GWO-DR,28,0-175-546-721-11-74-284-878-895-313-0
c1_10_4,BIH-GWO-DR,29,0-696-37-296-253-449-847-468-868-832-35-205-0
c1_10_4,BIH-GWO-DR,30,0-308-784-708-460-852-907-429-686-340-917-0
c1_10_4,BIH-GWO-DR,31,0-698-559-172-744-922-736-34-569-627-462-0
c1_10_4,BIH-GWO-DR,32,0-194-84-779-908-299-829-916-950-85-423-554-0
c1_10_4,BIH-GWO-DR,33,0-149-425-332-936-409-358-739-208-816-412-0
c1_10_4,BIH-GWO-DR,34,0-890-719-514-26-163-165-128-803-145-319-259-909-0
c1_10_4,BIH-GWO-DR,35,0-965-479-437-300-899-289-572-881-487-255-534-0
c1_10_4,BIH-GWO-DR,36,0-415-322-600-352-369-838-386-668-874-901-0
c1_10_4,BIH-GWO-DR,37,0-849-549-685-346-605-443-206-427-67-7-552-451-0
c1_10_4,BIH-GWO-DR,38,0-665-529-740-998-677-13-106-158-160-0
c1_10_4,BIH-GWO-DR,39,0-38-151-989-921-173-697-859-198-214-0
c1_10_4,BIH-GWO-DR,40,0-767-632-63-212-324-261-42-110-137-780-0
c1_10_4,BIH-GWO-DR,41,0-138-411-474-505-958-317-606-919-97-688-518-266-0
c1_10_4,BIH-GWO-DR,42,0-648-618-262-366-192-12-633-792-691-931-0
