instance,algorithm,route_id,sequence
c1_10_10,BIH-GWO-DR,1,0-981-116-463-943-902-781-395-65-728-0
c1_10_10,BIH-GWO-DR,2,0-725-612-904-130-13-626-168-944-401-538-0
c1_10_10,BIH-GWO-DR,3,0-183-573-365-801-466-279-276-41-0
c1_10_10,BIH-GWO-DR,4,0-714-745-544-898-191-712-844-888-956-661-0
c1_10_10,BIH-GWO-DR,5,0-599-755-776-162-591-598-996-0
c1_10_10,BIH-GWO-DR,6,0-836-199-155-312-947-751-375-701-0
c1_10_10,BIH-GWO-DR,7,0-581-371-322-313-415-708-428-0
c1_10_10,BIH-GWO-DR,8,0-808-884-760-504-272-353-983-499-405-169-0
c1_10_10,BIH-GWO-DR,9,0-40-604-545-66-821-150-491-695-297-493-433-0
c1_10_10,BIH-GWO-DR,10,0-36-52-654-968-211-804-715-923-355-0
c1_10_10,BIH-GWO-DR,11,0-667-926-359-767-949-935-429-749-503-399-98-82-156-0
c1_10_10,BIH-GWO-DR,12,0-623-611-854-231-1-702-0
c1_10_10,BIH-GWO-DR,13,0-633-324-32-327-137-998-26-665-696-340-128-0
c1_10_10,BIH-GWO-DR,14,0-663-488-442-985-25-1000-398-0
c1_10_10,BIH-GWO-DR,15,0-120-542-336-508-829-112-157-757-101-733-741-469-0
c1_10_10,BIH-GWO-DR,16,0-362-210-115-849-457-748-325-673-735-0
c1_10_10,BIH-GWO-DR,17,0-148-291-977-778-129-8-610-23-524-0
c1_10_10,BIH-GWO-DR,18,0-563-922-652-258-4-910-27-189-174-0
c1_10_10,BIH-GWO-DR,19,0-726-987-193-565-3-670-646-263-207-0
c1_10_10,BIH-GWO-DR,20,0-417-352-390-131-57-828-161-567-71-862-0
c1_10_10,BIH-GWO-DR,21,0-69-250-798-458-255-523-117-29-860-15-73-0
c1_10_10,BIH-GWO-DR,22,0-533-999-834-536-966-271-215-264-80-236-750-642-0
c1_10_10,BIH-GWO-DR,23,0-224-924-495-796-590-420-566-21-0
c1_10_10,BIH-GWO-DR,24,0-561-498-438-918-699-311-0
c1_10_10,BIH-GWO-DR,25,0-986-938-967-380-44-315-89-18-105-97-919-666-0
c1_10_10,BIH-GWO-DR,26,0-305-941-136-900-478-410-5-477-0
c1_10_10,BIH-GWO-DR,27,0-70-655-487-640-339-588-439-266-0
c1_10_10,BIH-GWO-DR,28,0-615-689-249-78-794-971-628-376-817-0
c1_10_10,BIH-GWO-DR,29,0-856-402-194-602-546-299-377-296-885-0
c1_10_10,BIH-GWO-DR,30,0-218-282-109-277-143-530-444-893-0
c1_10_10,BIH-GWO-DR,31,0-621-451-785-837-620-239-220-55-883-637-848-0
c1_10_10,BIH-GWO-DR,32,0-705-47-127-351-852-235-596-805-878-234-0
c1_10_10,BIH-GWO-DR,33,0-815-969-213-238-260-782-256-857-510-0
c1_10_10,BIH-GWO-DR,34,0-825-323-164-133-373-677-921-693-762-232-0
c1_10_10,BIH-GWO-DR,35,0-861-486-494-788-354-558-427-67-0
c1_10_10,BIH-GWO-DR,36,0-357-38-197-784-382-907-0
c1_10_10,BIH-GWO-DR,37,0-643-50-190-822-459-830-903-872-500-662-0
c1_10_10,BIH-GWO-DR,38,0-335-20-411-34-736-265-126-2-53-62-0
c1_10_10,BIH-GWO-DR,39,0-456-660-343-930-212-261-838-697-814-0
c1_10_10,BIH-GWO-DR,40,0-356-393-9-17-317-958-505-142-516-341-160-0
c1_10_10,BIH-GWO-DR,41,0-638-704-99-107-899-289-141-992-583-0
c1_10_10,BIH-GWO-DR,42,0-997-152-254-952-396-84-995-881-650-647-0
c1_10_10,BIH-GWO-DR,43,0-394-441-742-119-880-703-593-953-186-59-140-0
c1_10_10,BIH-GWO-DR,44,0-585-72-810-267-132-7-206-0
c1_10_10,BIH-GWO-DR,45,0-577-329-882-240-492-752-866-812-865-713-185-0
