instance,algorithm,route_id,sequence
r2_10_6,BIH-GWO-DR,1,0-993-921-116-898-850-191-802-139-807-72-946-203-653-269-977-872-481-276-564-351-197-968-988-33-760-434-334-573-211-341-554-543-163-957-959-176-752-286-389-307-181-681-982-200-99-109-945-642-178-444-396-78-97-542-50-648-507-692-27-888-0
r2_10_6,BIH-GWO-DR,2,0-951-313-803-739-19-454-594-436-846-513-451-61-459-358-346-271-391-172-301-551-972-332-904-836-641-578-128-164-592-24-388-621-419-38-615-532-85-352-940-509-403-102-600-956-722-96-121-483-205-560-90-260-265-895-464-596-716-0
r2_10_6,BIH-GWO-DR,3,0-381-503-704-624-220-251-984-583-806-235-703-386-569-522-832-405-124-132-417-867-785-533-1-562-249-161-278-827-159-791-123-34-335-989-242-9-322-115-53-780-296-858-501-196-978-930-355-149-60-474-907-202-665-126-0
r2_10_6,BIH-GWO-DR,4,0-493-548-349-421-490-89-279-59-76-37-983-469-39-337-705-257-7-255-395-563-889-892-815-280-1000-327-996-811-49-610-160-62-966-925-851-117-30-611-711-437-905-521-696-362-225-814-579-868-485-901-70-331-486-903-297-427-0
r2_10_6,BIH-GWO-DR,5,0-880-818-782-204-934-22-899-368-536-644-295-80-41-325-786-672-120-142-709-932-784-309-339-650-820-783-367-442-216-528-81-188-340-14-990-622-311-31-720-942-636-478-540-447-127-3-679-839-0
r2_10_6,BIH-GWO-DR,6,0-145-193-67-571-378-449-412-847-673-256-598-828-718-32-738-104-51-663-701-619-526-742-676-206-363-684-715-101-511-961-998-248-745-189-374-725-529-727-320-380-23-359-46-247-555-999-213-86-897-954-854-177-506-667-426-184-411-0
r2_10_6,BIH-GWO-DR,7,0-390-371-639-408-825-11-75-776-538-274-215-457-856-450-319-500-488-708-630-357-631-800-55-546-523-423-531-298-425-64-369-761-669-559-552-884-623-773-268-26-661-659-948-234-223-259-410-937-303-822-125-566-655-735-768-312-787-0
r2_10_6,BIH-GWO-DR,8,0-671-799-687-272-728-93-599-171-731-106-111-192-435-489-155-354-183-314-153-219-347-262-92-717-373-794-770-877-342-15-443-975-885-79-424-152-685-233-933-21-916-618-456-919-979-495-406-304-179-452-487-338-896-0
r2_10_6,BIH-GWO-DR,9,0-71-56-689-387-343-292-318-748-108-754-12-765-970-991-740-736-476-20-187-992-212-209-686-810-764-699-88-823-321-790-920-516-861-448-291-401-186-855-767-734-463-8-841-656-775-645-98-63-590-838-65-597-568-779-230-870-580-0
r2_10_6,BIH-GWO-DR,10,0-140-953-833-150-264-231-288-282-221-976-110-175-732-575-315-890-747-413-445-729-440-875-638-510-129-627-103-384-527-10-460-634-504-518-173-383-525-617-796-967-774-461-418-545-118-859-241-207-270-821-714-759-691-964-750-154-290-848-539-0
r2_10_6,BIH-GWO-DR,11,0-201-517-228-914-549-633-924-561-54-788-458-635-771-194-941-208-587-482-492-174-277-931-629-698-626-869-498-317-471-360-143-407-721-45-756-922-477-763-422-753-724-637-900-409-68-429-949-361-844-515-370-965-683-565-166-138-557-0
r2_10_6,BIH-GWO-DR,12,0-316-514-762-246-910-602-866-345-668-433-16-666-133-180-306-835-588-293-466-77-414-239-795-963-955-399-266-804-398-647-17-169-326-470-670-299-190-994-130-593-47-465-879-438-294-912-57-625-329-95-0
r2_10_6,BIH-GWO-DR,13,0-845-777-558-236-238-141-502-253-146-985-310-609-987-918-52-737-182-375-697-909-613-706-824-114-591-947-943-913-605-224-883-595-541-952-496-751-148-620-245-589-926-969-862-690-157-535-723-165-336-48-305-505-743-944-400-581-415-273-137-710-0
r2_10_6,BIH-GWO-DR,14,0-813-616-657-13-882-135-18-439-817-840-263-4-730-726-28-584-82-353-261-462-929-688-151-91-612-40-136-365-797-643-94-416-217-344-853-908-428-74-873-614-755-819-195-66-682-472-35-229-881-652-0
r2_10_6,BIH-GWO-DR,15,0-871-574-2-923-455-300-962-971-328-366-473-158-746-258-497-960-480-570-601-981-939-628-906-891-240-267-324-886-441-537-252-604-420-812-893-928-719-749-379-586-105-693-308-834-25-894-119-769-534-950-0
r2_10_6,BIH-GWO-DR,16,0-364-660-144-168-330-544-678-393-556-649-530-377-333-997-865-801-757-758-572-431-974-218-198-484-585-214-382-843-766-468-199-936-226-700-808-5-680-864-122-927-677-112-479-550-162-837-958-156-863-935-285-902-874-453-392-87-887-547-0
r2_10_6,BIH-GWO-DR,17,0-170-323-210-281-372-494-849-250-567-707-664-287-73-58-917-852-772-658-519-744-227-694-809-576-582-632-675-467-603-348-608-376-499-275-107-385-283-816-397-973-741-284-702-244-646-876-134-607-131-662-0
r2_10_6,BIH-GWO-DR,18,0-520-6-350-113-986-781-491-446-831-237-524-84-842-147-826-911-42-43-778-222-640-980-654-232-302-674-394-44-938-857-915-995-789-243-860-432-475-83-712-402-100-606-805-553-36-0
r2_10_6,BIH-GWO-DR,19,0-793-512-829-29-167-508-404-254-289-356-69-713-577-733-798-830-695-651-430-878-792-185-0
