instance,algorithm,route_id,sequence
r2_10_2,BIH-GWO-DR,1,0-898-850-116-921-993-220-313-251-493-454-73-436-594-639-793-825-512-11-416-776-673-75-538-215-457-319-488-357-631-987-77-161-278-827-445-626-498-317-471-595-634-504-518-17-326-470-473-670-967-418-545-118-859-267-137-503-0
r2_10_2,BIH-GWO-DR,2,0-139-807-316-802-951-381-490-59-421-89-279-806-983-368-899-536-644-80-986-295-41-847-828-598-718-274-708-450-630-717-373-877-29-546-523-423-442-742-81-797-254-268-773-684-643-623-745-259-356-69-937-23-46-716-0
r2_10_2,BIH-GWO-DR,3,0-624-704-803-739-145-113-76-257-705-255-7-108-754-602-292-910-668-740-551-18-817-904-641-578-976-890-752-389-24-419-615-532-688-151-509-403-102-206-365-363-233-26-94-477-541-763-422-253-383-525-427-617-461-535-0
r2_10_2,BIH-GWO-DR,4,0-349-946-72-548-984-364-583-203-269-880-977-846-351-564-276-988-33-61-459-334-543-554-341-314-332-347-262-92-770-794-829-342-443-975-885-424-79-761-167-574-612-2-70-913-605-331-756-224-922-237-556-649-919-196-464-978-179-547-240-0
r2_10_2,BIH-GWO-DR,5,0-934-37-469-39-235-337-395-563-889-914-377-150-218-936-226-195-439-128-164-592-388-621-864-680-700-882-38-902-982-85-863-352-940-156-791-159-123-956-600-242-410-340-31-14-297-753-412-952-949-361-540-127-74-396-78-50-650-378-651-769-692-27-0
r2_10_2,BIH-GWO-DR,6,0-386-703-653-872-481-569-522-435-155-730-153-219-972-263-840-4-836-726-28-584-82-353-261-462-152-367-685-91-404-508-181-681-101-511-961-189-725-727-320-247-359-555-999-66-207-542-821-714-86-691-430-402-273-0
r2_10_2,BIH-GWO-DR,7,0-191-193-22-67-571-449-491-786-648-325-446-672-141-831-32-738-783-344-15-800-55-619-531-298-425-64-528-216-559-552-669-715-812-998-248-622-990-661-724-496-751-642-178-444-733-969-862-157-35-586-229-881-897-759-954-964-750-154-539-0
r2_10_2,BIH-GWO-DR,8,0-371-513-451-760-968-358-197-172-391-301-271-163-288-282-110-657-575-315-785-1-286-307-93-729-440-799-129-627-823-321-920-448-134-607-265-322-296-135-713-945-380-577-873-614-97-838-65-886-441-597-568-779-870-100-0
r2_10_2,BIH-GWO-DR,9,0-702-832-192-111-833-405-514-892-280-1000-815-561-54-811-160-966-867-131-747-929-620-676-188-40-136-486-903-820-923-217-659-948-908-234-223-942-25-894-500-148-636-119-245-926-645-3-830-746-507-860-243-400-581-415-0
r2_10_2,BIH-GWO-DR,10,0-204-842-970-765-915-44-120-345-866-748-387-736-327-476-244-788-610-640-62-293-30-466-611-239-795-947-943-300-962-565-683-138-299-394-302-674-995-48-789-939-305-505-601-570-480-258-743-944-710-0
r2_10_2,BIH-GWO-DR,11,0-107-140-12-953-991-709-142-784-309-339-502-447-310-985-146-328-905-437-701-166-521-526-591-960-497-901-891-485-868-407-45-963-883-628-527-10-460-173-981-169-796-841-774-656-775-190-98-63-856-590-324-723-695-165-603-537-230-580-0
r2_10_2,BIH-GWO-DR,12,0-671-124-813-228-246-616-762-549-924-633-264-231-458-635-768-106-771-941-175-333-732-533-249-562-875-510-335-989-9-289-798-884-720-834-853-637-900-878-478-256-844-515-792-370-965-690-589-679-839-0
r2_10_2,BIH-GWO-DR,13,0-517-468-766-346-183-354-957-132-417-835-208-194-646-728-272-587-482-492-931-174-629-698-187-686-88-879-699-790-384-200-560-99-109-374-529-858-303-355-758-149-60-474-874-453-392-126-202-177-854-974-431-572-13-53-787-865-290-848-0
r2_10_2,BIH-GWO-DR,14,0-906-777-918-52-236-238-16-932-666-180-306-133-851-925-117-609-711-737-375-182-909-706-225-362-869-861-103-516-291-401-992-186-933-21-855-979-495-397-452-487-731-171-907-599-465-665-438-57-312-625-506-667-329-426-887-0
r2_10_2,BIH-GWO-DR,15,0-871-348-432-455-971-366-524-84-147-433-845-697-558-51-104-663-613-158-824-114-696-579-814-143-360-721-232-955-399-654-398-647-266-804-222-767-734-857-938-463-8-911-406-304-277-343-125-655-566-241-557-294-184-411-95-0
r2_10_2,BIH-GWO-DR,16,0-372-494-660-484-585-214-757-198-382-843-489-221-199-808-5-567-250-287-917-852-658-519-772-707-34-573-211-722-96-434-958-122-483-205-90-260-115-801-959-780-997-618-544-168-895-596-144-330-678-393-530-501-822-930-338-896-0
r2_10_2,BIH-GWO-DR,17,0-376-608-712-83-475-467-675-632-185-534-409-429-68-311-369-408-308-693-105-379-749-428-719-928-893-420-604-550-479-664-112-201-677-927-837-162-121-819-213-935-285-755-472-682-270-252-744-227-694-809-652-950-0
r2_10_2,BIH-GWO-DR,18,0-350-818-553-782-805-606-499-781-275-826-414-385-283-816-42-43-778-71-318-49-56-689-996-212-764-810-456-47-176-413-638-916-735-687-209-593-973-741-284-912-87-170-323-210-281-849-58-520-19-582-576-390-6-0
r2_10_2,BIH-GWO-DR,19,0-36-662-20-588-876-980-130-994-336-888-0
