instance,algorithm,route_id,sequence
r2_10_1,ACO,1,0-191-898-116-503-850-739-624-704-454-73-371-436-852-594-917-846-677-481-564-276-988-968-358-197-172-301-198-865-288-484-494-890-982-388-621-615-419-532-567-688-509-940-791-700-226-199-335-989-9-713-945-380-577-873-716-0
r2_10_1,ACO,2,0-547-350-802-316-984-364-583-59-279-816-76-393-284-108-754-953-778-318-910-740-633-458-635-788-771-209-835-208-482-239-43-697-174-629-626-498-317-384-399-398-647-44-266-222-140-463-8-495-768-822-585-241-593-53-144-202-171-0
r2_10_1,ACO,3,0-921-313-993-145-809-798-639-793-513-451-61-459-893-719-428-153-219-314-972-201-726-927-747-929-151-403-102-797-254-242-664-707-115-322-296-974-808-727-320-156-614-819-195-66-207-520-950-0
r2_10_1,ACO,4,0-139-807-381-951-818-490-805-782-113-193-67-825-512-25-308-871-429-185-274-450-708-262-794-770-829-82-353-261-462-772-479-434-744-404-508-928-559-552-669-379-684-773-884-268-623-289-582-518-524-470-670-606-130-394-0
r2_10_1,ACO,5,0-803-220-251-493-203-250-880-977-872-849-351-672-141-831-648-738-632-30-711-737-375-182-613-114-455-608-947-943-224-297-763-173-383-525-427-617-366-300-683-565-712-299-3-576-65-886-695-597-568-779-870-230-0
r2_10_1,ACO,6,0-946-548-72-349-36-662-421-89-204-934-368-899-22-536-826-644-80-986-295-41-258-325-601-777-238-473-16-932-309-960-851-328-985-146-310-253-32-971-901-70-913-605-923-659-990-622-753-724-416-675-361-540-127-190-166-240-891-746-348-0
r2_10_1,ACO,7,0-806-983-469-37-235-397-39-649-705-337-456-111-377-405-124-20-282-18-641-578-976-843-732-533-249-562-657-827-445-638-440-687-129-627-823-321-920-47-448-291-516-401-544-780-895-596-359-355-149-474-60-214-959-874-453-997-392-126-431-854-290-0
r2_10_1,ACO,8,0-386-269-653-703-678-168-832-192-155-170-812-332-840-263-4-28-584-227-834-342-975-885-586-79-761-167-722-5-205-511-961-101-189-725-636-478-515-844-370-965-862-969-620-603-165-830-507-27-0
r2_10_1,ACO,9,0-569-435-522-489-517-346-183-354-391-271-936-163-957-221-110-175-315-575-176-785-1-106-161-278-729-810-876-875-510-13-902-121-200-560-90-260-265-572-757-858-333-501-930-330-338-896-312-625-689-329-667-411-0
r2_10_1,ACO,10,0-257-640-654-7-395-563-686-889-736-1000-327-561-476-54-244-132-131-77-546-523-423-425-64-528-91-612-81-188-136-486-903-331-477-541-922-634-17-326-918-841-774-461-967-545-418-497-138-535-336-888-0
r2_10_1,ACO,11,0-432-256-11-908-500-828-598-718-693-347-694-112-164-592-24-758-218-38-413-660-382-181-135-681-607-514-618-916-764-979-196-978-125-566-762-735-728-272-93-907-465-438-665-57-911-426-95-0
r2_10_1,ACO,12,0-550-33-760-162-837-573-334-543-341-554-439-551-817-904-836-128-766-389-286-85-755-352-863-468-680-34-958-122-96-211-483-99-374-529-937-23-882-46-247-555-999-213-542-19-229-287-58-6-0
r2_10_1,ACO,13,0-255-833-731-914-599-150-616-813-924-549-264-231-323-752-210-307-159-123-864-956-600-420-715-998-248-745-604-109-69-751-148-878-245-311-926-645-650-267-962-723-995-789-305-48-505-981-743-147-158-400-581-273-137-415-0
r2_10_1,ACO,14,0-571-792-449-820-847-412-769-673-776-75-538-457-215-488-319-378-409-373-987-800-55-619-298-531-475-216-2-574-206-365-233-856-26-94-534-14-720-223-259-942-733-74-396-78-98-63-447-324-590-838-35-881-651-692-860-243-402-0
r2_10_1,ACO,15,0-491-786-446-558-236-84-784-339-502-717-92-877-29-408-443-424-152-367-685-742-853-676-40-894-363-643-340-31-948-234-356-496-369-749-642-178-444-730-839-390-50-441-344-537-105-410-658-652-580-0
r2_10_1,ACO,16,0-915-970-991-120-866-345-709-142-433-666-180-306-283-867-417-941-194-646-587-748-492-931-698-187-799-88-699-790-71-861-103-134-992-741-186-702-671-179-452-557-912-294-973-887-0
r2_10_1,ACO,17,0-765-12-674-387-602-668-879-996-811-610-62-133-925-939-117-609-437-701-905-526-521-376-824-696-362-814-579-868-485-407-756-237-804-277-980-169-796-656-775-414-655-302-343-372-281-87-177-506-184-0
r2_10_1,ACO,18,0-228-246-530-892-280-815-49-160-556-966-385-588-293-466-611-795-275-570-480-591-842-143-360-721-232-955-963-595-292-933-212-21-56-855-919-464-303-487-285-935-682-270-252-86-691-430-100-519-0
r2_10_1,ACO,19,0-357-631-630-783-15-68-217-83-442-661-952-422-119-637-900-949-467-589-690-157-679-97-472-821-714-897-759-954-801-964-787-750-848-154-539-0
r2_10_1,ACO,20,0-51-104-663-499-781-909-628-706-225-938-869-471-107-45-52-883-460-527-10-504-906-845-767-734-857-406-42-304-118-859-994-553-944-710-0
