instance,algorithm,route_id,sequence
r1_10_4,ACO,1,0-486-975-268-300-800-573-441-39-534-338-747-664-0
r1_10_4,ACO,2,0-487-405-929-266-736-922-509-125-954-257-118-0
r1_10_4,ACO,3,0-213-76-600-49-684-417-154-414-36-378-8-561-809-0
r1_10_4,ACO,4,0-141-216-672-60-314-633-953-115-20-55-187-0
r1_10_4,ACO,5,0-775-457-161-389-811-196-343-186-716-370-730-0
r1_10_4,ACO,6,0-68-91-642-624-587-232-169-67-4-119-311-952-989-0
r1_10_4,ACO,7,0-74-696-879-631-440-776-490-191-287-833-725-0
r1_10_4,ACO,8,0-802-936-508-891-70-611-510-735-639-831-0
r1_10_4,ACO,9,0-489-365-207-822-969-342-825-531-233-635-65-283-0
r1_10_4,ACO,10,0-932-754-190-843-681-566-571-468-659-739-0
r1_10_4,ACO,11,0-673-361-934-595-254-449-627-240-546-653-646-968-0
r1_10_4,ACO,12,0-873-651-750-294-951-261-909-834-0
r1_10_4,ACO,13,0-893-943-814-180-949-130-420-523-565-771-6-421-0
r1_10_4,ACO,14,0-606-148-660-221-227-98-429-821-10-674-472-993-383-0
r1_10_4,ACO,15,0-650-680-473-403-482-577-427-415-634-193-0
r1_10_4,ACO,16,0-394-212-210-583-902-315-685-824-62-416-525-63-0
r1_10_4,ACO,17,0-928-579-622-540-652-576-291-935-344-318-176-61-101-0
r1_10_4,ACO,18,0-463-590-991-797-812-524-114-537-469-0
r1_10_4,ACO,19,0-992-700-897-581-328-870-941-105-818-359-535-326-974-0
r1_10_4,ACO,20,0-708-597-495-792-942-252-354-701-786-938-0
r1_10_4,ACO,21,0-692-273-64-605-170-47-869-676-560-782-244-0
r1_10_4,ACO,22,0-899-995-644-127-17-868-871-505-320-228-25-0
r1_10_4,ACO,23,0-86-335-748-755-265-275-200-798-795-990-231-392-0
r1_10_4,ACO,24,0-136-373-777-759-733-481-574-961-769-808-919-520-324-582-349-0
r1_10_4,ACO,25,0-155-402-222-113-258-71-552-801-197-625-0
r1_10_4,ACO,26,0-80-50-476-274-32-982-24-224-321-479-923-253-0
r1_10_4,ACO,27,0-249-211-293-946-425-972-437-44-381-480-431-682-192-237-0
r1_10_4,ACO,28,0-496-243-379-958-178-880-390-239-384-0
r1_10_4,ACO,29,0-895-791-385-503-604-27-316-31-999-30-364-410-356-665-0
r1_10_4,ACO,30,0-229-436-677-177-285-23-167-886-418-263-0
r1_10_4,ACO,31,0-698-145-717-977-284-375-57-124-174-892-620-0
r1_10_4,ACO,32,0-529-387-628-219-557-806-217-550-749-280-0
r1_10_4,ACO,33,0-483-158-603-305-593-121-768-920-727-34-146-511-671-0
r1_10_4,ACO,34,0-488-48-693-913-391-195-538-598-978-467-0
r1_10_4,ACO,35,0-134-16-907-662-75-594-215-906-602-46-0
r1_10_4,ACO,36,0-784-245-109-438-861-175-11-466-352-327-59-504-0
r1_10_4,ACO,37,0-688-419-803-988-100-168-562-149-434-0
r1_10_4,ACO,38,0-304-7-282-52-382-882-393-307-279-388-0
r1_10_4,ACO,39,0-135-737-439-369-85-347-269-83-720-317-0
r1_10_4,ACO,40,0-398-491-556-896-836-640-816-470-533-912-0
r1_10_4,ACO,41,0-910-789-874-334-742-715-813-162-507-271-668-823-0
r1_10_4,ACO,42,0-764-198-648-241-592-793-270-295-323-0
r1_10_4,ACO,43,0-432-779-545-203-341-657-832-855-846-564-376-0
r1_10_4,ACO,44,0-366-329-702-448-940-367-596-859-875-567-128-0
r1_10_4,ACO,45,0-774-691-614-591-979-719-964-208-878-837-850-757-0
r1_10_4,ACO,46,0-670-518-424-248-179-847-709-37-399-734-939-760-0
r1_10_4,ACO,47,0-397-152-78-926-453-58-588-1-580-752-0
r1_10_4,ACO,48,0-288-711-131-689-815-194-707-45-205-551-3-903-0
r1_10_4,ACO,49,0-40-950-536-558-137-740-446-867-493-88-608-0
r1_10_4,ACO,50,0-756-357-512-705-12-220-452-337-107-147-465-601-0
r1_10_4,ACO,51,0-422-475-578-763-619-738-838-92-409-157-0
r1_10_4,ACO,52,0-123-94-348-292-230-184-368-456-780-637-350-251-0
r1_10_4,ACO,53,0-933-722-828-188-568-666-401-442-0
r1_10_4,ACO,54,0-539-380-73-331-29-492-226-766-181-477-678-835-276-0
r1_10_4,ACO,55,0-41-443-312-462-548-450-872-554-506-778-542-0
r1_10_4,ACO,56,0-575-332-502-296-345-156-654-840-346-0
r1_10_4,ACO,57,0-663-841-956-959-647-242-143-428-494-351-649-0
