instance,algorithm,route_id,sequence
c1_10_8,ACO,1,0-924-638-87-585-365-120-495-566-21-0
c1_10_8,ACO,2,0-488-36-663-337-613-947-588-751-0
c1_10_8,ACO,3,0-278-615-667-308-191-712-830-872-903-0
c1_10_8,ACO,4,0-109-473-218-561-269-865-75-713-185-0
c1_10_8,ACO,5,0-745-183-968-643-498-18-105-97-919-666-0
c1_10_8,ACO,6,0-544-933-714-442-844-956-444-59-0
c1_10_8,ACO,7,0-3-758-901-909-259-319-145-814-0
c1_10_8,ACO,8,0-581-441-394-40-129-8-491-821-383-695-297-0
c1_10_8,ACO,9,0-130-69-224-312-816-412-0
c1_10_8,ACO,10,0-941-985-305-30-410-5-477-398-0
c1_10_8,ACO,11,0-155-725-612-904-855-13-78-794-971-628-0
c1_10_8,ACO,12,0-231-997-590-521-996-0
c1_10_8,ACO,13,0-660-963-726-801-987-466-279-169-540-0
c1_10_8,ACO,14,0-52-981-954-404-490-16-669-237-176-0
c1_10_8,ACO,15,0-285-356-411-938-818-910-27-189-153-140-0
c1_10_8,ACO,16,0-800-32-774-369-261-838-803-128-691-0
c1_10_8,ACO,17,0-294-760-388-272-321-907-0
c1_10_8,ACO,18,0-72-815-656-771-761-168-592-464-0
c1_10_8,ACO,19,0-999-66-545-679-604-119-610-23-728-65-0
c1_10_8,ACO,20,0-511-808-359-964-804-715-888-923-0
c1_10_8,ACO,21,0-125-44-563-463-906-541-886-174-522-811-0
c1_10_8,ACO,22,0-148-211-926-988-277-824-355-0
c1_10_8,ACO,23,0-856-508-629-829-112-157-29-733-741-469-0
c1_10_8,ACO,24,0-633-38-859-421-618-632-366-192-12-0
c1_10_8,ACO,25,0-836-573-1-496-166-515-307-687-617-735-0
c1_10_8,ACO,26,0-362-106-39-782-256-857-510-0
c1_10_8,ACO,27,0-949-212-197-767-214-198-64-589-0
c1_10_8,ACO,28,0-390-543-282-742-781-880-703-493-186-0
c1_10_8,ACO,29,0-819-902-77-417-424-90-395-661-0
c1_10_8,ACO,30,0-623-783-854-861-339-439-0
