instance,algorithm,route_id,sequence
r1_10_1,ACO,1,0-110-559-257-278-0
r1_10_1,ACO,2,0-486-311-709-989-601-0
r1_10_1,ACO,3,0-854-295-805-172-61-0
r1_10_1,ACO,4,0-487-55-561-20-83-602-357-0
r1_10_1,ACO,5,0-247-320-270-845-0
r1_10_1,ACO,6,0-14-339-273-458-368-482-962-303-176-546-653-90-0
r1_10_1,ACO,7,0-726-761-516-796-866-0
r1_10_1,ACO,8,0-911-562-648-8-506-530-794-0
r1_10_1,ACO,9,0-213-285-177-23-16-860-664-264-0
r1_10_1,ACO,10,0-697-996-283-142-877-0
r1_10_1,ACO,11,0-141-952-467-376-131-633-809-288-0
r1_10_1,ACO,12,0-775-299-594-6-75-421-730-0
r1_10_1,ACO,13,0-790-480-750-118-7-391-0
r1_10_1,ACO,14,0-927-362-968-580-465-889-277-101-0
r1_10_1,ACO,15,0-26-844-547-253-0
r1_10_1,ACO,16,0-201-417-684-193-37-974-598-17-535-241-978-378-975-0
r1_10_1,ACO,17,0-706-620-154-600-49-587-271-542-332-366-137-81-0
r1_10_1,ACO,18,0-68-634-82-173-610-0
r1_10_1,ACO,19,0-74-735-592-348-584-105-112-894-0
r1_10_1,ACO,20,0-667-354-356-855-603-323-0
r1_10_1,ACO,21,0-802-868-839-286-941-568-782-831-970-0
r1_10_1,ACO,22,0-28-217-431-19-649-682-310-662-445-626-0
r1_10_1,ACO,23,0-235-670-909-340-238-539-981-840-619-369-0
r1_10_1,ACO,24,0-117-753-519-632-0
r1_10_1,ACO,25,0-704-459-466-346-851-192-450-237-671-0
r1_10_1,ACO,26,0-695-931-292-984-508-891-773-660-711-0
r1_10_1,ACO,27,0-489-336-945-461-455-898-687-0
r1_10_1,ACO,28,0-932-718-517-651-411-32-768-693-274-919-549-0
r1_10_1,ACO,29,0-673-245-864-646-87-767-267-297-541-0
r1_10_1,ACO,30,0-122-944-816-737-312-853-302-698-551-739-769-3-0
r1_10_1,ACO,31,0-873-453-234-373-206-520-121-224-205-430-481-408-0
r1_10_1,ACO,32,0-893-12-261-567-925-97-569-586-0
r1_10_1,ACO,33,0-881-511-920-727-550-334-124-280-760-475-523-0
r1_10_1,ACO,34,0-712-36-668-153-344-658-987-572-613-916-244-0
r1_10_1,ACO,35,0-819-262-449-577-483-815-623-636-990-0
r1_10_1,ACO,36,0-1000-604-27-231-392-92-452-532-0
r1_10_1,ACO,37,0-606-39-252-441-338-398-147-472-993-456-0
r1_10_1,ACO,38,0-53-675-691-388-930-507-842-499-676-560-589-0
r1_10_1,ACO,39,0-650-230-91-774-642-184-785-256-871-505-163-0
r1_10_1,ACO,40,0-703-361-934-629-553-755-246-857-942-976-514-747-0
r1_10_1,ACO,41,0-394-588-157-416-707-135-733-166-836-0
r1_10_1,ACO,42,0-21-736-906-219-954-509-833-771-104-108-0
r1_10_1,ACO,43,0-616-289-798-795-162-1-674-780-699-214-0
r1_10_1,ACO,44,0-313-435-740-189-800-281-955-56-0
r1_10_1,ACO,45,0-89-198-725-988-575-991-70-322-204-485-0
r1_10_1,ACO,46,0-710-96-799-35-342-531-874-789-861-716-266-233-0
r1_10_1,ACO,47,0-377-212-657-493-563-574-982-859-380-22-0
r1_10_1,ACO,48,0-306-358-533-631-78-776-11-972-526-76-0
r1_10_1,ACO,49,0-138-148-190-717-843-956-363-792-151-525-0
r1_10_1,ACO,50,0-656-943-618-407-85-175-272-474-478-0
r1_10_1,ACO,51,0-986-536-188-764-438-922-734-512-67-4-301-0
r1_10_1,ACO,52,0-223-814-180-579-419-862-998-728-72-887-0
r1_10_1,ACO,53,0-967-250-590-714-870-778-181-351-406-935-494-847-0
r1_10_1,ACO,54,0-655-890-617-680-473-599-947-194-309-948-13-0
r1_10_1,ACO,55,0-928-555-133-994-347-215-196-939-343-43-186-810-0
r1_10_1,ACO,56,0-804-820-964-367-45-350-902-315-426-824-48-882-0
r1_10_1,ACO,57,0-746-637-401-748-71-307-666-179-867-492-242-393-428-985-0
r1_10_1,ACO,58,0-77-700-161-817-744-581-907-913-381-743-0
r1_10_1,ACO,59,0-260-447-38-126-226-41-396-917-464-114-0
r1_10_1,ACO,60,0-463-372-54-924-454-812-524-471-921-621-0
r1_10_1,ACO,61,0-992-905-901-856-412-99-57-878-690-282-15-371-239-751-0
r1_10_1,ACO,62,0-960-876-605-973-170-47-745-510-826-119-0
r1_10_1,ACO,63,0-209-679-624-892-564-576-360-821-79-63-0
r1_10_1,ACO,64,0-515-963-98-329-227-429-784-10-513-997-625-51-729-0
r1_10_1,ACO,65,0-140-337-58-409-765-863-341-52-685-723-0
r1_10_1,ACO,66,0-66-365-607-630-328-171-923-721-84-762-0
r1_10_1,ACO,67,0-849-903-929-825-25-749-34-191-912-806-957-0
r1_10_1,ACO,68,0-708-597-199-608-220-585-145-596-777-404-759-284-349-0
r1_10_1,ACO,69,0-848-696-229-294-783-236-705-5-772-635-65-694-0
r1_10_1,ACO,70,0-308-738-395-460-182-522-900-42-423-527-834-501-0
r1_10_1,ACO,71,0-544-654-754-593-442-959-495-9-387-0
r1_10_1,ACO,72,0-983-763-164-644-950-127-741-93-611-0
r1_10_1,ACO,73,0-692-645-165-971-914-444-965-359-661-129-318-0
r1_10_1,ACO,74,0-433-95-296-788-254-290-197-966-69-529-665-614-383-0
r1_10_1,ACO,75,0-899-123-995-622-540-232-149-766-221-689-314-317-291-823-0
r1_10_1,ACO,76,0-139-477-115-187-720-686-60-787-827-255-0
r1_10_1,ACO,77,0-885-29-305-719-248-583-498-884-298-807-638-0
