instance,algorithm,route_id,sequence
rc1_10_10,ACO,1,0-905-318-489-606-624-62-279-397-704-9-392-72-460-0
rc1_10_10,ACO,2,0-195-504-998-108-965-122-708-969-454-110-263-953-187-394-410-0
rc1_10_10,ACO,3,0-554-589-550-358-858-593-747-812-899-913-182-0
rc1_10_10,ACO,4,0-773-3-949-468-499-200-213-443-658-290-83-0
rc1_10_10,ACO,5,0-456-167-242-337-288-365-183-701-829-546-322-0
rc1_10_10,ACO,6,0-174-343-422-204-943-881-851-717-687-942-99-506-151-555-0
rc1_10_10,ACO,7,0-56-104-962-999-848-939-948-651-840-482-432-67-0
rc1_10_10,ACO,8,0-32-783-924-461-376-625-966-975-185-972-608-0
rc1_10_10,ACO,9,0-856-809-41-873-231-336-682-380-165-0
rc1_10_10,ACO,10,0-616-111-295-130-766-369-842-221-433-623-302-735-0
rc1_10_10,ACO,11,0-990-729-278-320-571-985-780-121-132-196-0
rc1_10_10,ACO,12,0-816-914-572-266-418-640-559-935-438-73-79-0
rc1_10_10,ACO,13,0-157-689-309-703-739-268-634-880-120-574-339-92-895-0
rc1_10_10,ACO,14,0-310-621-916-563-457-488-372-333-241-294-921-0
rc1_10_10,ACO,15,0-480-84-680-164-404-289-681-719-639-119-348-0
rc1_10_10,ACO,16,0-276-833-609-12-782-705-664-102-335-980-619-946-417-0
rc1_10_10,ACO,17,0-57-16-576-35-331-399-561-112-412-978-820-997-0
rc1_10_10,ACO,18,0-552-446-364-452-282-198-646-429-750-526-145-832-127-177-970-0
rc1_10_10,ACO,19,0-825-917-465-987-925-366-586-61-463-128-140-0
rc1_10_10,ACO,20,0-846-117-813-938-673-661-595-790-757-0
rc1_10_10,ACO,21,0-675-896-844-377-223-274-667-723-232-726-765-0
rc1_10_10,ACO,22,0-582-671-353-915-712-277-524-936-910-1-802-831-0
rc1_10_10,ACO,23,0-950-361-345-952-172-781-209-558-982-371-385-0
rc1_10_10,ACO,24,0-253-262-15-598-58-194-520-184-4-893-0
rc1_10_10,ACO,25,0-150-776-963-637-665-219-716-784-977-865-648-912-0
rc1_10_10,ACO,26,0-752-328-585-740-847-25-628-815-280-378-485-218-0
rc1_10_10,ACO,27,0-19-382-97-575-243-728-100-993-421-535-510-313-0
rc1_10_10,ACO,28,0-710-986-71-630-774-577-928-600-299-718-843-0
rc1_10_10,ACO,29,0-197-229-860-656-76-138-357-622-106-13-0
rc1_10_10,ACO,30,0-748-827-530-743-212-415-411-964-156-317-0
rc1_10_10,ACO,31,0-486-591-245-756-170-493-604-444-611-447-0
rc1_10_10,ACO,32,0-901-908-594-131-674-33-804-103-48-259-994-0
rc1_10_10,ACO,33,0-615-645-75-307-496-811-902-569-139-359-340-770-434-46-0
rc1_10_10,ACO,34,0-841-579-351-599-888-875-890-249-390-247-226-527-0
rc1_10_10,ACO,35,0-211-431-821-828-892-55-512-473-702-798-918-649-0
rc1_10_10,ACO,36,0-373-31-479-653-44-947-898-614-80-995-907-688-0
rc1_10_10,ACO,37,0-462-694-807-39-29-70-332-662-250-0
rc1_10_10,ACO,38,0-922-147-835-668-466-419-409-8-208-113-0
rc1_10_10,ACO,39,0-171-445-638-861-20-455-23-239-321-267-523-824-749-191-0
rc1_10_10,ACO,40,0-161-788-525-596-733-885-543-632-413-186-0
rc1_10_10,ACO,41,0-741-297-256-439-49-897-95-98-775-136-0
rc1_10_10,ACO,42,0-334-160-937-469-857-988-511-513-696-0
rc1_10_10,ACO,43,0-88-179-724-133-491-36-495-650-801-0
rc1_10_10,ACO,44,0-564-941-175-22-751-96-236-643-570-403-836-0
rc1_10_10,ACO,45,0-342-137-800-312-306-254-28-700-423-109-0
rc1_10_10,ACO,46,0-837-746-539-867-220-996-839-920-761-697-0
rc1_10_10,ACO,47,0-474-819-721-287-553-732-676-1000-142-470-129-42-654-406-0
rc1_10_10,ACO,48,0-672-778-814-180-903-670-736-521-205-620-0
rc1_10_10,ACO,49,0-786-47-618-152-503-666-255-583-551-283-785-246-0
rc1_10_10,ACO,50,0-720-568-169-797-849-699-810-852-125-566-879-799-0
rc1_10_10,ACO,51,0-227-301-483-516-707-764-692-592-91-956-207-0
rc1_10_10,ACO,52,0-642-381-601-822-830-587-869-60-163-882-43-0
rc1_10_10,ACO,53,0-441-981-118-528-190-450-663-652-435-940-158-0
rc1_10_10,ACO,54,0-560-401-303-515-690-573-428-713-26-492-693-794-265-324-442-0
rc1_10_10,ACO,55,0-538-319-919-50-356-772-497-505-193-759-0
rc1_10_10,ACO,56,0-375-188-155-971-123-260-215-683-548-777-498-968-0
rc1_10_10,ACO,57,0-414-449-923-40-845-791-308-507-475-257-168-0
rc1_10_10,ACO,58,0-323-891-768-233-522-874-958-471-889-519-934-758-459-141-0
rc1_10_10,ACO,59,0-10-984-383-144-258-251-30-789-34-730-0
rc1_10_10,ACO,60,0-38-300-629-725-298-731-89-603-617-217-677-722-0
rc1_10_10,ACO,61,0-931-146-315-330-862-626-467-347-292-387-0
rc1_10_10,ACO,62,0-105-490-854-379-951-529-159-877-478-0
rc1_10_10,ACO,63,0-930-45-805-367-803-613-635-134-425-536-0
rc1_10_10,ACO,64,0-63-518-685-545-537-341-329-544-863-631-430-0
rc1_10_10,ACO,65,0-305-27-715-565-540-633-557-54-94-0
rc1_10_10,ACO,66,0-533-326-870-325-636-884-762-21-235-926-0
rc1_10_10,ACO,67,0-742-408-18-900-627-887-684-286-945-203-424-823-64-86-0
rc1_10_10,ACO,68,0-657-240-107-327-362-906-549-154-78-957-0
rc1_10_10,ACO,69,0-66-973-201-755-216-691-81-567-181-0
rc1_10_10,ACO,70,0-955-508-355-395-116-14-304-77-737-562-641-509-0
rc1_10_10,ACO,71,0-679-238-281-487-878-974-932-436-82-148-237-597-338-0
rc1_10_10,ACO,72,0-481-894-532-960-472-352-210-416-909-24-826-398-202-0
rc1_10_10,ACO,73,0-354-37-534-225-853-440-876-448-2-494-222-0
rc1_10_10,ACO,74,0-709-51-612-767-933-264-866-787-769-502-580-0
rc1_10_10,ACO,75,0-271-370-581-311-855-17-734-90-0
rc1_10_10,ACO,76,0-578-388-584-904-7-189-199-166-270-0
rc1_10_10,ACO,77,0-285-405-426-135-52-360-602-806-68-678-0
rc1_10_10,ACO,78,0-477-954-143-162-883-514-588-517-85-400-0
rc1_10_10,ACO,79,0-542-363-74-350-316-273-927-796-69-192-0
rc1_10_10,ACO,80,0-346-476-818-817-173-979-153-53-115-0
rc1_10_10,ACO,81,0-850-644-556-992-655-738-541-269-531-0
rc1_10_10,ACO,82,0-393-771-792-989-114-391-711-669-224-284-178-0
rc1_10_10,ACO,83,0-754-753-944-808-500-314-959-961-886-698-834-0
rc1_10_10,ACO,84,0-6-124-864-501-248-706-714-396-872-420-0
rc1_10_10,ACO,85,0-11-983-87-389-402-458-745-368-0
rc1_10_10,ACO,86,0-293-484-228-296-795-0
rc1_10_10,ACO,87,0-275-763-5-760-206-607-291-0
rc1_10_10,ACO,88,0-93-547-976-967-647-464-868-374-65-610-0
