instance,algorithm,route_id,sequence
c1_10_6,ACO,1,0-79-664-49-489-490-16-669-731-375-701-436-387-0
c1_10_6,ACO,2,0-384-853-432-727-288-835-858-361-839-608-994-447-0
c1_10_6,ACO,3,0-482-625-990-584-60-809-993-864-790-280-43-0
c1_10_6,ACO,4,0-722-718-326-334-414-100-430-802-550-0
c1_10_6,ACO,5,0-711-403-970-729-413-866-887-408-812-690-614-845-0
c1_10_6,ACO,6,0-536-257-121-966-635-247-113-452-448-367-347-83-500-0
c1_10_6,ACO,7,0-363-797-45-68-575-295-180-302-187-19-0
c1_10_6,ACO,8,0-184-139-955-14-645-754-700-889-724-0
c1_10_6,ACO,9,0-95-834-557-381-271-215-630-80-236-264-750-642-310-0
c1_10_6,ACO,10,0-483-531-710-318-831-135-379-525-874-0
c1_10_6,ACO,11,0-301-777-564-320-360-763-805-878-0
c1_10_6,ACO,12,0-323-54-607-177-195-769-791-0
c1_10_6,ACO,13,0-957-787-806-419-370-961-587-58-877-0
c1_10_6,ACO,14,0-570-350-882-170-240-216-349-178-237-0
c1_10_6,ACO,15,0-406-820-502-222-927-509-465-196-674-871-662-0
c1_10_6,ACO,16,0-28-775-973-188-527-245-793-636-147-747-0
c1_10_6,ACO,17,0-108-470-182-93-203-716-706-875-693-762-601-232-0
c1_10_6,ACO,18,0-33-709-209-991-372-894-672-641-0
c1_10_6,ACO,19,0-364-492-219-400-752-269-275-865-176-0
c1_10_6,ACO,20,0-164-242-94-179-622-450-892-290-0
c1_10_6,ACO,21,0-35-825-932-868-154-827-832-270-171-146-0
c1_10_6,ACO,22,0-532-842-675-822-459-830-872-903-0
c1_10_6,ACO,23,0-115-962-486-743-440-512-397-939-123-0
c1_10_6,ACO,24,0-190-50-235-634-624-201-445-517-454-0
c1_10_6,ACO,25,0-571-681-948-91-378-96-75-713-185-0
c1_10_6,ACO,26,0-982-707-111-551-843-942-539-885-609-753-0
c1_10_6,ACO,27,0-76-631-467-333-639-229-730-88-659-110-42-0
c1_10_6,ACO,28,0-535-671-331-972-422-944-401-579-538-0
c1_10_6,ACO,29,0-789-553-103-385-974-816-412-0
c1_10_6,ACO,30,0-937-181-407-102-934-720-126-2-265-53-62-0
c1_10_6,ACO,31,0-328-92-200-475-596-749-429-0
c1_10_6,ACO,32,0-238-303-226-345-978-851-134-409-0
c1_10_6,ACO,33,0-351-127-682-846-426-799-594-503-399-98-82-156-0
c1_10_6,ACO,34,0-449-602-546-759-913-377-891-507-0
c1_10_6,ACO,35,0-984-896-244-497-48-935-484-653-975-434-765-0
