instance,algorithm,route_id,sequence
r1_10_5,GWO,1,0-123-949-825-216-969-207-822-130-342-531-266-233-0
r1_10_5,GWO,2,0-64-417-154-115-268-326-974-36-378-975-414-20-989-0
r1_10_5,GWO,3,0-410-786-364-534-999-701-39-252-441-354-938-385-895-0
r1_10_5,GWO,4,0-677-418-167-886-566-571-759-285-23-349-0
r1_10_5,GWO,5,0-929-294-550-280-124-228-420-469-750-730-0
r1_10_5,GWO,6,0-752-936-620-684-600-49-587-282-284-768-177-274-919-0
r1_10_5,GWO,7,0-573-222-791-275-552-31-158-30-529-665-356-614-0
r1_10_5,GWO,8,0-881-511-229-25-490-913-431-951-174-480-118-662-0
r1_10_5,GWO,9,0-953-187-892-535-17-221-952-55-311-823-0
r1_10_5,GWO,10,0-582-496-263-324-211-57-520-961-32-769-0
r1_10_5,GWO,11,0-667-155-402-71-307-801-503-316-604-200-27-990-603-0
r1_10_5,GWO,12,0-593-190-717-843-574-982-121-468-659-698-739-836-0
r1_10_5,GWO,13,0-808-243-379-977-504-958-375-145-393-338-855-0
r1_10_5,GWO,14,0-80-875-579-419-405-287-806-594-6-75-421-0
r1_10_5,GWO,15,0-652-434-624-271-660-978-359-467-76-809-0
r1_10_5,GWO,16,0-879-920-727-334-749-34-146-191-217-381-693-436-369-0
r1_10_5,GWO,17,0-304-557-803-438-906-219-347-215-735-861-716-391-0
r1_10_5,GWO,18,0-628-488-134-279-577-483-387-942-383-0
r1_10_5,GWO,19,0-139-46-818-193-605-538-598-149-546-195-602-288-0
r1_10_5,GWO,20,0-305-113-902-52-48-882-135-382-16-3-0
r1_10_5,GWO,21,0-14-91-774-793-37-720-232-241-668-314-317-561-83-0
r1_10_5,GWO,22,0-249-50-779-439-327-293-545-413-907-85-370-0
r1_10_5,GWO,23,0-358-533-757-776-11-352-470-261-466-175-7-0
r1_10_5,GWO,24,0-544-640-964-507-227-784-245-653-295-968-580-465-270-601-0
r1_10_5,GWO,25,0-725-988-100-109-397-399-711-562-648-168-0
r1_10_5,GWO,26,0-754-816-737-367-742-681-59-859-688-670-481-0
r1_10_5,GWO,27,0-448-846-388-896-556-715-240-795-162-398-472-993-0
r1_10_5,GWO,28,0-198-269-764-736-922-734-196-592-8-0
r1_10_5,GWO,29,0-848-903-128-910-814-950-954-912-874-789-828-40-0
r1_10_5,GWO,30,0-58-719-657-493-583-258-813-491-376-131-709-0
r1_10_5,GWO,31,0-337-979-248-341-315-588-179-197-591-832-231-0
r1_10_5,GWO,32,0-702-691-194-98-329-564-542-815-366-137-1-940-0
r1_10_5,GWO,33,0-308-136-203-946-432-178-878-24-224-567-837-850-0
