instance,algorithm,route_id,sequence
c1_10_3,GWO,1,0-581-725-49-489-216-240-178-387-79-887-729-0
c1_10_3,GWO,2,0-836-69-585-796-495-199-738-451-317-958-0
c1_10_3,GWO,3,0-36-511-818-720-126-265-2-53-62-862-518-0
c1_10_3,GWO,4,0-638-72-573-337-899-141-85-554-883-637-848-685-0
c1_10_3,GWO,5,0-997-224-737-312-809-993-790-568-104-123-0
c1_10_3,GWO,6,0-473-109-335-918-530-893-823-105-9-472-356-0
c1_10_3,GWO,7,0-985-760-321-353-930-241-230-169-205-204-0
c1_10_3,GWO,8,0-800-218-639-716-706-875-203-762-93-232-379-0
c1_10_3,GWO,9,0-660-305-767-214-198-64-589-872-0
c1_10_3,GWO,10,0-981-158-81-385-537-124-628-34-569-0
c1_10_3,GWO,11,0-155-714-920-821-850-383-749-846-92-0
c1_10_3,GWO,12,0-394-543-679-282-715-445-966-536-834-0
c1_10_3,GWO,13,0-577-329-46-945-20-27-189-59-140-315-606-0
c1_10_3,GWO,14,0-278-211-900-277-824-324-366-977-390-0
c1_10_3,GWO,15,0-238-287-772-506-626-471-260-391-118-555-0
c1_10_3,GWO,16,0-388-294-456-279-31-276-300-163-165-909-0
c1_10_3,GWO,17,0-66-40-604-298-119-902-915-732-462-911-0
c1_10_3,GWO,18,0-758-774-63-618-632-697-12-929-517-596-0
c1_10_3,GWO,19,0-815-658-656-771-761-897-210-494-0
c1_10_3,GWO,20,0-623-734-228-776-996-917-989-740-677-0
c1_10_3,GWO,21,0-914-362-969-213-251-455-252-980-574-202-528-0
c1_10_3,GWO,22,0-116-813-840-393-967-474-688-18-225-936-409-739-0
c1_10_3,GWO,23,0-562-291-424-90-956-197-192-262-173-931-0
c1_10_3,GWO,24,0-819-999-246-143-844-728-172-559-698-460-428-0
c1_10_3,GWO,25,0-655-704-534-515-307-816-352-0
c1_10_3,GWO,26,0-599-1-613-947-29-757-453-392-572-829-221-770-0
c1_10_3,GWO,27,0-38-682-475-459-907-653-975-434-765-662-0
c1_10_3,GWO,28,0-648-949-200-48-935-389-301-763-642-310-641-0
c1_10_3,GWO,29,0-611-940-289-807-314-325-673-735-549-547-0
c1_10_3,GWO,30,0-652-681-948-91-142-516-350-570-237-789-0
c1_10_3,GWO,31,0-336-508-254-152-112-117-768-863-248-950-423-233-0
c1_10_3,GWO,32,0-487-255-798-10-649-556-7-443-346-341-0
c1_10_3,GWO,33,0-285-986-463-586-906-541-493-127-98-399-0
c1_10_3,GWO,34,0-380-44-4-17-505-349-408-664-812-614-845-0
c1_10_3,GWO,35,0-415-322-627-131-661-89-869-705-0
c1_10_3,GWO,36,0-640-783-339-861-588-439-605-578-106-431-0
c1_10_3,GWO,37,0-115-962-486-743-354-526-342-558-217-512-440-939-0
c1_10_3,GWO,38,0-32-478-5-477-398-838-386-901-26-665-965-0
c1_10_3,GWO,39,0-849-775-973-188-527-245-793-636-147-747-28-0
c1_10_3,GWO,40,0-208-425-149-332-592-699-736-922-412-0
c1_10_3,GWO,41,0-15-293-542-619-952-992-583-780-137-212-0
